row_id,efficiency_minmax,scoring_impact_minmax,eff_times_minutes_minmax,eff_per_point_minmax,plus_minus_minmax,blocks_minmax,target
4529,0.31818181818181823,0.11755485893416927,0.13155636597661696,0.21428571428571427,0.4716981132075472,0.0,0
7611,0.5681818181818182,0.32601880877742945,0.47066394937251954,0.23214285714285712,0.5094339622641509,0.0,1
2488,0.5454545454545455,0.274294670846395,0.26858307411777327,0.25510204081632654,0.6037735849056604,0.3333333333333333,1
3712,0.4090909090909091,0.1786833855799373,0.27464335514319427,0.22619047619047616,0.4716981132075472,0.0,0
5848,0.6363636363636364,0.3181818181818182,0.5118524080231684,0.29591836734693877,0.3584905660377359,1.0,1
4163,0.6136363636363636,0.3510971786833856,0.4834280810897781,0.25,0.5849056603773585,0.3333333333333333,1
4336,0.36363636363636365,0.13322884012539185,0.19205191461975757,0.24285714285714283,0.5660377358490566,0.3333333333333333,0
5127,0.36363636363636365,0.11990595611285267,0.24584361257106083,0.2698412698412698,0.4716981132075472,0.3333333333333333,0
8577,0.4318181818181819,0.1567398119122257,0.28520862383352996,0.2857142857142857,0.28301886792452835,0.0,0
8345,0.5454545454545455,0.3330721003134796,0.4321570309986056,0.21008403361344538,0.6037735849056604,0.0,1
4583,0.75,0.5062695924764891,0.6232972219242733,0.2556390977443609,0.39622641509433965,0.6666666666666666,1
2106,0.5909090909090909,0.317398119122257,0.42389788694626196,0.2571428571428571,0.41509433962264153,0.0,1
4688,0.4772727272727273,0.24137931034482757,0.3428081089777968,0.22448979591836732,0.41509433962264153,0.3333333333333333,1
1231,0.6136363636363636,0.3072100313479624,0.40383996567628444,0.2857142857142857,0.660377358490566,0.6666666666666666,1
6351,0.27272727272727276,0.0713166144200627,0.05582966856162179,0.2653061224489796,0.4528301886792453,0.3333333333333333,0
8443,0.4318181818181819,0.2037617554858934,0.2605384532875684,0.21978021978021978,0.339622641509434,0.3333333333333333,0
4663,0.6363636363636364,0.5,0.61139118309557,0.1883116883116883,0.28301886792452835,0.0,1
406,0.4545454545454546,0.24686520376175547,0.35728842647216563,0.19999999999999998,0.8490566037735849,0.3333333333333333,1
7370,0.5,0.27037617554858934,0.39327469698594875,0.21904761904761905,0.6037735849056604,0.3333333333333333,1
8540,0.36363636363636365,0.15987460815047022,0.1719939933497801,0.20238095238095238,0.4528301886792453,0.0,0
3788,0.5,0.18025078369905956,0.31186313418427536,0.3285714285714285,0.6981132075471698,0.6666666666666666,1
1268,0.6363636363636364,0.36363636363636365,0.41075833959026053,0.2589285714285714,0.4528301886792453,0.3333333333333333,1
6671,0.5227272727272727,0.26332288401253917,0.4068432907862276,0.24489795918367344,0.39622641509433965,0.0,0
393,0.5909090909090909,0.4020376175548589,0.493403410919232,0.20300751879699247,0.41509433962264153,0.0,1
594,0.36363636363636365,0.11990595611285267,0.20937466480746542,0.2698412698412698,0.8113207547169812,0.0,0
5048,0.5227272727272727,0.3385579937304075,0.3540705781400837,0.19047619047619047,0.6415094339622641,0.0,0
4341,0.4090909090909091,0.19357366771159873,0.28279523758446856,0.20879120879120877,0.0566037735849057,0.3333333333333333,0
2918,0.6136363636363636,0.3949843260188088,0.4609031427652044,0.2222222222222222,0.09433962264150947,0.0,0
4416,0.6136363636363636,0.3510971786833856,0.384318352461654,0.25,0.5471698113207547,0.0,1
2410,0.31818181818181823,0.14106583072100312,0.09616003432371555,0.17857142857142855,0.30188679245283023,0.0,0
4158,0.7045454545454546,0.6018808777429467,0.6136436769280275,0.19047619047619047,0.7358490566037736,0.3333333333333333,1
3485,0.27272727272727276,0.1018808777429467,0.08511208838356753,0.18571428571428572,0.339622641509434,0.0,0
2335,0.36363636363636365,0.14655172413793102,0.1610533090207015,0.22077922077922077,0.24528301886792453,0.0,0
6959,0.31818181818181823,0.0822884012539185,0.1347742143086989,0.3061224489795918,0.3584905660377359,0.3333333333333333,0
500,0.18181818181818182,0.0493730407523511,0.05754585433873216,0.1836734693877551,0.5471698113207547,0.0,0
3375,0.4090909090909091,0.16379310344827586,0.28177625227930925,0.24675324675324675,0.6037735849056604,0.0,1
6442,0.4772727272727273,0.29310344827586204,0.29561300010726155,0.18487394957983194,0.5849056603773585,0.3333333333333333,1
2690,0.29545454545454547,0.1536050156739812,0.1350423683363724,0.14285714285714285,0.2641509433962264,0.0,0
4938,0.5454545454545455,0.3134796238244514,0.38925238657084626,0.2232142857142857,0.5283018867924528,0.0,0
3145,0.4090909090909091,0.14890282131661442,0.16255497157567306,0.2714285714285714,0.5471698113207547,0.3333333333333333,0
8589,0.31818181818181823,0.09404388714733541,0.18062855304086667,0.26785714285714285,0.41509433962264153,0.3333333333333333,0
4062,0.5454545454545455,0.2938871473354232,0.3476885122814545,0.23809523809523808,0.4716981132075472,0.3333333333333333,1
405,0.29545454545454547,0.06583072100313479,0.10275662340448352,0.3333333333333333,0.49056603773584906,0.0,0
2439,0.6590909090909092,0.49373040752351094,0.587686367049233,0.20408163265306123,0.5471698113207547,0.3333333333333333,1
6313,0.5909090909090909,0.38087774294670845,0.3587364582216025,0.21428571428571427,0.49056603773584906,0.3333333333333333,1
8484,0.4772727272727273,0.1896551724137931,0.2531374021237799,0.2857142857142857,0.41509433962264153,0.3333333333333333,0
6306,0.4318181818181819,0.2507836990595611,0.43322964710929956,0.17857142857142855,0.24528301886792453,0.0,0
2447,0.5454545454545455,0.3134796238244514,0.5018770781937144,0.2232142857142857,0.4339622641509434,0.3333333333333333,1
5508,0.4772727272727273,0.3103448275862069,0.3758446851871715,0.17460317460317462,0.5283018867924528,0.3333333333333333,1
6796,0.4318181818181819,0.1567398119122257,0.2712646143945082,0.2857142857142857,0.7358490566037736,0.0,1
3618,0.29545454545454547,0.10971786833855798,0.16732811326826127,0.19999999999999998,0.6037735849056604,0.3333333333333333,0
1668,0.34090909090909094,0.16300940438871472,0.19832671886731737,0.17582417582417584,0.4528301886792453,0.0,0
2319,0.5,0.2884012539184953,0.35503593263970823,0.20535714285714285,0.41509433962264153,0.0,0
7298,0.5681818181818182,0.32601880877742945,0.3772390861310737,0.23214285714285712,0.7358490566037736,0.0,1
2552,0.1590909090909091,0.018808777429467086,0.045157138260216674,0.38095238095238093,0.09433962264150947,0.3333333333333333,0
7018,0.4772727272727273,0.20689655172413793,0.2602166684543602,0.26190476190476186,0.7358490566037736,0.6666666666666666,0
8075,0.6363636363636364,0.5,0.6253888233401266,0.1883116883116883,0.6037735849056604,0.6666666666666666,1
3703,0.27272727272727276,0.08150470219435736,0.1422825270835568,0.23214285714285712,0.4716981132075472,0.0,0
3668,0.6136363636363636,0.3949843260188088,0.4714147806500053,0.2222222222222222,0.3584905660377359,0.0,1
8785,0.36363636363636365,0.13322884012539185,0.15102434838571271,0.24285714285714283,0.660377358490566,0.0,0
6791,0.4318181818181819,0.17241379310344826,0.24873967606993455,0.2597402597402597,0.8113207547169812,0.3333333333333333,0
1404,0.5681818181818182,0.32601880877742945,0.5334119918481175,0.23214285714285712,0.49056603773584906,0.3333333333333333,1
6005,0.5,0.2884012539184953,0.2674568272015445,0.20535714285714285,0.37735849056603776,0.3333333333333333,0
6698,0.4545454545454546,0.21394984326018807,0.2570524509278129,0.23076923076923075,0.5094339622641509,0.3333333333333333,0
7032,0.4545454545454546,0.21394984326018807,0.25029496943044083,0.23076923076923075,0.3584905660377359,0.3333333333333333,0
8463,0.34090909090909094,0.15047021943573669,0.17687439665343774,0.19047619047619047,0.6226415094339622,0.0,0
5269,0.09090909090909091,0.011755485893416927,0.018395366298401803,0.23809523809523808,0.5094339622641509,0.3333333333333333,0
7884,0.4090909090909091,0.22335423197492163,0.18293467767885874,0.18095238095238092,0.3584905660377359,0.3333333333333333,0
8218,0.4318181818181819,0.23510971786833854,0.23157781829883084,0.19047619047619047,0.49056603773584906,0.0,0
1134,0.5,0.27037617554858934,0.2686903357288426,0.21904761904761905,0.41509433962264153,0.0,0
3687,0.34090909090909094,0.16300940438871472,0.22149522685830741,0.17582417582417584,0.5849056603773585,0.0,0
7558,0.5454545454545455,0.3330721003134796,0.40936393864635845,0.21008403361344538,0.5094339622641509,0.3333333333333333,0
5149,0.5909090909090909,0.38087774294670845,0.468786871178805,0.21428571428571427,0.6415094339622641,0.3333333333333333,1
423,0.4318181818181819,0.10971786833855798,0.1908184060924595,0.40816326530612246,0.339622641509434,0.6666666666666666,1
3792,0.34090909090909094,0.12539184952978055,0.15113160999678216,0.22857142857142856,0.6792452830188679,0.3333333333333333,0
951,0.20454545454545456,0.06269592476489028,0.07926633058028532,0.17857142857142855,0.3584905660377359,0.0,0
5516,0.6363636363636364,0.40909090909090906,0.5429582752332939,0.23015873015873015,0.37735849056603776,0.3333333333333333,1
2810,0.5454545454545455,0.3134796238244514,0.3691408344953341,0.2232142857142857,0.6792452830188679,0.0,0
7605,0.4772727272727273,0.22413793103448276,0.26965569022846725,0.24175824175824173,0.339622641509434,0.0,0
2401,0.3863636363636364,0.14106583072100312,0.18835138903786336,0.2571428571428571,0.6981132075471698,0.3333333333333333,0
8554,0.3863636363636364,0.12695924764890282,0.13815295505738495,0.2857142857142857,0.4528301886792453,0.3333333333333333,0
7620,0.4090909090909091,0.19357366771159873,0.2675104580070793,0.20879120879120877,0.7358490566037736,0.3333333333333333,0
4522,0.34090909090909094,0.1128526645768025,0.12796310200579214,0.25396825396825395,0.5849056603773585,0.0,0
8963,0.6363636363636364,0.3181818181818182,0.40142657942722304,0.29591836734693877,0.6226415094339622,0.6666666666666666,1
8722,0.4090909090909091,0.2084639498432602,0.14421323608280598,0.19387755102040816,0.6792452830188679,0.0,0
5130,0.31818181818181823,0.09404388714733541,0.1838464013729486,0.26785714285714285,0.4528301886792453,0.0,0
7283,0.5454545454545455,0.2938871473354232,0.39461546712431617,0.23809523809523808,0.4716981132075472,0.6666666666666666,1
2645,0.5909090909090909,0.46551724137931033,0.46299474418105757,0.17532467532467533,0.339622641509434,0.0,0
944,0.4090909090909091,0.25313479623824453,0.31947870857020266,0.15966386554621848,0.5471698113207547,0.3333333333333333,0
7572,0.5909090909090909,0.2962382445141066,0.4499624584361257,0.2755102040816326,0.4339622641509434,0.3333333333333333,1
2843,0.20454545454545456,0.023510971786833854,0.08999249168722515,0.47619047619047616,0.5094339622641509,0.3333333333333333,0
5162,0.75,0.6927899686520376,0.6506489327469699,0.18681318681318682,0.18867924528301888,0.3333333333333333,1
3975,0.4772727272727273,0.3103448275862069,0.38646358468304187,0.17460317460317462,0.4528301886792453,0.0,0
5157,0.5681818181818182,0.4075235109717868,0.39118309557009545,0.18571428571428572,0.5849056603773585,0.3333333333333333,1
2896,0.29545454545454547,0.0877742946708464,0.1042582859594551,0.25,0.37735849056603776,0.0,0
1834,0.5227272727272727,0.37617554858934166,0.427437520111552,0.1714285714285714,0.4716981132075472,0.0,0
345,0.5909090909090909,0.3385579937304075,0.3659766169687869,0.24107142857142855,0.339622641509434,0.0,1
6231,0.22727272727272727,0.06034482758620689,0.05786763917194036,0.22448979591836732,0.660377358490566,0.0,0
1937,0.5227272727272727,0.30094043887147337,0.3913976187922342,0.21428571428571427,0.5471698113207547,0.0,0
8549,0.5909090909090909,0.44435736677115983,0.2559262040115843,0.1836734693877551,0.6981132075471698,0.3333333333333333,1
4403,0.31818181818181823,0.058777429467084634,0.13960098680682184,0.42857142857142855,0.4528301886792453,0.6666666666666666,0
8870,0.24999999999999997,0.07523510971786834,0.09986055990560977,0.21428571428571427,0.22641509433962265,0.0,0
7457,0.4545454545454546,0.21394984326018807,0.1770889198755765,0.23076923076923075,0.7735849056603774,0.0,0
8984,0.6363636363636364,0.45454545454545453,0.5367371017912689,0.20714285714285713,0.24528301886792453,0.3333333333333333,1
6176,0.4545454545454546,0.1974921630094044,0.2863348707497587,0.25,0.5283018867924528,0.0,1
6367,0.3863636363636364,0.16927899686520376,0.19028209803711252,0.21428571428571427,0.5471698113207547,0.3333333333333333,1
3784,0.5681818181818182,0.32601880877742945,0.33680145875791045,0.23214285714285712,0.7547169811320755,0.6666666666666666,1
6003,0.5454545454545455,0.274294670846395,0.40936393864635845,0.25510204081632654,0.6981132075471698,0.0,1
436,0.7045454545454546,0.6018808777429467,0.5621581036147163,0.19047619047619047,0.49056603773584906,0.0,0
5241,0.7727272727272728,0.5760188087774294,0.7075512174192856,0.23809523809523808,0.6037735849056604,0.0,1
6681,0.24999999999999997,0.09404388714733541,0.10179126890485896,0.1714285714285714,0.5849056603773585,0.3333333333333333,0
6434,0.7272727272727273,0.5172413793103449,0.6507561943580393,0.23571428571428568,0.41509433962264153,0.0,1
1059,0.5681818181818182,0.32601880877742945,0.41488791161643246,0.23214285714285712,0.3207547169811321,0.6666666666666666,1
8900,0.31818181818181823,0.07053291536050156,0.18062855304086667,0.3571428571428571,0.5283018867924528,0.3333333333333333,0
5710,0.5,0.27037617554858934,0.39080767993135257,0.21904761904761905,0.5471698113207547,0.3333333333333333,1
678,0.5909090909090909,0.2962382445141066,0.4181057599485144,0.2755102040816326,0.4339622641509434,0.3333333333333333,1
3136,0.34090909090909094,0.15047021943573669,0.14941542421967177,0.19047619047619047,0.4716981132075472,0.0,0
1120,0.7272727272727273,0.6206896551724138,0.6348278451142335,0.19642857142857142,0.24528301886792453,0.0,0
2416,0.5909090909090909,0.4231974921630094,0.5078837284136007,0.19285714285714287,0.5094339622641509,0.3333333333333333,1
1873,0.4772727272727273,0.1896551724137931,0.2873538560549179,0.2857142857142857,0.18867924528301888,0.3333333333333333,0
4742,0.36363636363636365,0.10658307210031348,0.1400836640566341,0.30357142857142855,0.4528301886792453,0.3333333333333333,0
3343,0.5,0.27037617554858934,0.2785584039472273,0.21904761904761905,0.20754716981132076,0.3333333333333333,1
2118,0.36363636363636365,0.14655172413793102,0.16378848010297115,0.22077922077922077,0.4528301886792453,0.0,0
1705,0.5227272727272727,0.31974921630094044,0.3978333154563981,0.20168067226890757,0.39622641509433965,0.0,1
2176,0.3863636363636364,0.16927899686520376,0.1912474525367371,0.21428571428571427,0.6415094339622641,0.0,0
3328,0.6136363636363636,0.3730407523510972,0.43237155422074436,0.2352941176470588,0.37735849056603776,0.6666666666666666,1
8300,0.22727272727272727,0.06896551724137931,0.09739354285101362,0.19642857142857142,0.5660377358490566,0.3333333333333333,0
6775,0.5909090909090909,0.3385579937304075,0.4847152204226107,0.24107142857142855,0.3207547169811321,0.6666666666666666,1
8564,0.4772727272727273,0.13793103448275862,0.33218920948192643,0.39285714285714285,0.39622641509433965,0.0,1
5543,0.4090909090909091,0.1786833855799373,0.2287890164110265,0.22619047619047616,0.6037735849056604,0.0,0
5394,0.36363636363636365,0.14655172413793102,0.19934570417247666,0.22077922077922077,0.20754716981132076,0.3333333333333333,0
3345,0.5681818181818182,0.3056426332288401,0.42185991633594344,0.24761904761904763,0.339622641509434,1.0,1
3594,0.31818181818181823,0.058777429467084634,0.14442775930494475,0.42857142857142855,0.20754716981132076,0.3333333333333333,0
6083,0.3863636363636364,0.15517241379310345,0.161321463048375,0.23376623376623376,0.49056603773584906,0.3333333333333333,0
3359,0.5,0.25235109717868337,0.37230505202188136,0.2346938775510204,0.8867924528301887,0.3333333333333333,1
5817,0.36363636363636365,0.10658307210031348,0.21940362544245412,0.30357142857142855,0.20754716981132076,0.0,0
8566,0.4318181818181819,0.17241379310344826,0.23908613107368873,0.2597402597402597,0.5094339622641509,0.3333333333333333,0
5261,0.5909090909090909,0.35971786833855796,0.4383782044406307,0.22689075630252098,0.5283018867924528,0.3333333333333333,1
6908,0.6363636363636364,0.4318181818181818,0.5118524080231684,0.21804511278195488,0.41509433962264153,0.0,1
3882,0.5454545454545455,0.2938871473354232,0.343666201866352,0.23809523809523808,0.6226415094339622,0.6666666666666666,0
7142,0.34090909090909094,0.15047021943573669,0.19832671886731737,0.19047619047619047,0.9622641509433962,0.3333333333333333,0
5695,0.6590909090909092,0.49373040752351094,0.45092781293575024,0.20408163265306123,0.5094339622641509,0.3333333333333333,1
2149,0.27272727272727276,0.11206896551724138,0.1541349351067253,0.16883116883116883,0.3207547169811321,0.0,0
4570,0.4318181818181819,0.18808777429467083,0.2562479888447925,0.23809523809523808,0.6415094339622641,0.3333333333333333,0
2483,0.75,0.6661442006269592,0.6597661696878687,0.19428571428571428,0.5660377358490566,0.3333333333333333,1
633,0.4545454545454546,0.1810344827586207,0.22101254960849512,0.2727272727272727,0.6981132075471698,0.3333333333333333,1
5746,0.22727272727272727,0.09482758620689655,0.11981121956451787,0.14285714285714285,0.4528301886792453,0.0,0
3241,0.5227272727272727,0.225705329153605,0.3695162501340771,0.2857142857142857,0.6981132075471698,0.6666666666666666,1
4236,0.13636363636363635,0.016457680250783698,0.03217848332081948,0.3333333333333333,0.6415094339622641,0.0,0
2081,0.4772727272727273,0.25862068965517243,0.306231899603132,0.2095238095238095,0.3207547169811321,0.0,1
4277,0.5,0.27037617554858934,0.4450820551324681,0.21904761904761905,0.4528301886792453,0.3333333333333333,0
5260,0.36363636363636365,0.14655172413793102,0.25131395473560014,0.22077922077922077,0.22641509433962265,0.0,0
6161,0.24999999999999997,0.08463949843260188,0.10822696556902285,0.19047619047619047,0.5283018867924528,0.0,0
2511,0.4090909090909091,0.22335423197492163,0.25528263434516785,0.18095238095238092,0.41509433962264153,0.3333333333333333,0
3694,0.5454545454545455,0.274294670846395,0.31551002896063496,0.25510204081632654,0.39622641509433965,0.3333333333333333,0
5044,0.36363636363636365,0.11990595611285267,0.13278987450391505,0.2698412698412698,0.5471698113207547,0.3333333333333333,1
1614,0.4772727272727273,0.22413793103448276,0.3451678644213235,0.24175824175824173,0.5471698113207547,0.3333333333333333,1
5076,0.6136363636363636,0.3510971786833856,0.49544138152955053,0.25,0.22641509433962265,0.0,0
1851,0.4545454545454546,0.1974921630094044,0.30773356215810366,0.25,0.5283018867924528,0.3333333333333333,1
6985,0.6136363636363636,0.4169278996865204,0.42336157889091497,0.21052631578947367,0.6792452830188679,0.0,1
8776,0.4545454545454546,0.21394984326018807,0.2514212163466695,0.23076923076923075,0.39622641509433965,0.3333333333333333,0
8225,0.6363636363636364,0.45454545454545453,0.4667489005684865,0.20714285714285713,0.5471698113207547,1.0,1
6943,0.5,0.34247648902821315,0.37230505202188136,0.17293233082706766,0.5471698113207547,0.0,1
4006,0.5909090909090909,0.3385579937304075,0.46444277593049454,0.24107142857142855,0.5849056603773585,0.6666666666666666,1
2998,0.4545454545454546,0.23040752351097177,0.29872358682827416,0.21428571428571427,0.37735849056603776,0.0,0
7880,0.5227272727272727,0.28213166144200624,0.3180306768207659,0.22857142857142856,0.8113207547169812,0.6666666666666666,1
8350,0.5227272727272727,0.30094043887147337,0.35535771747291645,0.21428571428571427,0.28301886792452835,0.0,0
2627,0.4090909090909091,0.14890282131661442,0.1289284565054167,0.2714285714285714,0.13207547169811323,0.6666666666666666,0
4817,0.36363636363636365,0.13322884012539185,0.1182022953984769,0.24285714285714283,0.18867924528301888,0.3333333333333333,0
55,0.4090909090909091,0.16379310344827586,0.22369408988523007,0.24675324675324675,0.4528301886792453,0.3333333333333333,0
4041,0.4545454545454546,0.24686520376175547,0.18722514212163466,0.19999999999999998,0.5283018867924528,0.0,0
167,0.3863636363636364,0.18338557993730406,0.2279309235224713,0.1978021978021978,0.6037735849056604,0.3333333333333333,0
3766,0.6590909090909092,0.3996865203761755,0.3978333154563981,0.25210084033613445,0.3584905660377359,0.3333333333333333,1
8514,0.6136363636363636,0.3510971786833856,0.44588651721548855,0.25,0.5283018867924528,0.0,1
4318,0.6363636363636364,0.45454545454545453,0.5118524080231684,0.20714285714285713,0.24528301886792453,0.3333333333333333,1
2331,0.4772727272727273,0.1896551724137931,0.29443312238549824,0.2857142857142857,0.3584905660377359,0.0,0
4181,0.6818181818181819,0.5830721003134796,0.5875791054381636,0.18452380952380953,0.339622641509434,0.0,1
6033,0.27272727272727276,0.12225705329153605,0.1297329185884372,0.15476190476190474,0.11320754716981135,0.0,0
2345,0.6590909090909092,0.3996865203761755,0.5860774428831921,0.25210084033613445,0.2641509433962264,0.3333333333333333,1
3020,0.75,0.5329153605015674,0.6324144588651721,0.24285714285714283,0.49056603773584906,0.3333333333333333,1
3850,0.5681818181818182,0.32601880877742945,0.3758446851871715,0.23214285714285712,0.6415094339622641,0.0,1
1752,0.6136363636363636,0.3730407523510972,0.38131502735171074,0.2352941176470588,0.5471698113207547,0.3333333333333333,0
2705,0.5,0.3244514106583072,0.31433015123887165,0.1825396825396825,0.41509433962264153,0.0,0
6212,0.18181818181818182,0.03526645768025078,0.047409632092674035,0.2571428571428571,0.3584905660377359,0.3333333333333333,0
180,0.7272727272727273,0.49137931034482757,0.6755336265150702,0.24812030075187969,0.6226415094339622,0.3333333333333333,1
4377,0.7727272727272728,0.603448275862069,0.6981658264507132,0.22727272727272724,0.4528301886792453,0.0,1
8154,0.34090909090909094,0.15047021943573669,0.1665772819907755,0.19047619047619047,0.30188679245283023,0.3333333333333333,0
6419,0.7045454545454546,0.5517241379310345,0.6994529657835461,0.20779220779220778,0.5094339622641509,0.3333333333333333,1
6840,0.27272727272727276,0.11206896551724138,0.1659873431298938,0.16883116883116883,0.49056603773584906,0.0,0
1379,0.31818181818181823,0.10579937304075235,0.18706424970503058,0.23809523809523808,0.49056603773584906,0.3333333333333333,0
4186,0.31818181818181823,0.11755485893416927,0.15810361471629303,0.21428571428571427,0.6415094339622641,0.0,0
4442,0.20454545454545456,0.06269592476489028,0.09481926418534806,0.17857142857142855,0.24528301886792453,0.3333333333333333,0
8037,0.4545454545454546,0.21394984326018807,0.2041188458650649,0.23076923076923075,0.6226415094339622,0.3333333333333333,1
5790,0.7954545454545455,0.677115987460815,0.7472916443204978,0.21428571428571427,0.7358490566037736,0.0,1
4923,0.6818181818181819,0.4373040752351097,0.6291429797275554,0.24603174603174605,0.6226415094339622,0.3333333333333333,1
8501,0.22727272727272727,0.06034482758620689,0.08854445993778827,0.22448979591836732,0.5094339622641509,0.0,0
2904,0.7727272727272728,0.5211598746081505,0.7319532339375737,0.2631578947368421,0.5660377358490566,0.6666666666666666,1
2637,0.6363636363636364,0.5227272727272727,0.5398476885122815,0.18012422360248448,0.3207547169811321,0.0,0
3869,0.5454545454545455,0.274294670846395,0.2806500053630806,0.25510204081632654,0.339622641509434,0.6666666666666666,1
7103,0.5681818181818182,0.3667711598746081,0.41349351067253026,0.20634920634920634,0.7358490566037736,0.0,1
1885,0.4090909090909091,0.16379310344827586,0.18089670706854016,0.24675324675324675,0.5660377358490566,0.0,0
901,0.27272727272727276,0.0713166144200627,0.13182452000429046,0.2653061224489796,0.6037735849056604,0.3333333333333333,0
286,0.18181818181818182,0.04231974921630094,0.058511208838356754,0.21428571428571427,0.5283018867924528,0.0,0
8983,0.3863636363636364,0.16927899686520376,0.16807894454574707,0.21428571428571427,0.6415094339622641,0.0,0
1886,0.4318181818181819,0.2664576802507837,0.2723372305052022,0.1680672268907563,0.4716981132075472,0.3333333333333333,0
5370,0.34090909090909094,0.10031347962382445,0.19918481175587258,0.2857142857142857,0.6037735849056604,0.0,0
2157,0.6590909090909092,0.3996865203761755,0.5040223104151024,0.25210084033613445,0.41509433962264153,0.3333333333333333,1
2273,0.7045454545454546,0.5517241379310345,0.713182452000429,0.20779220779220778,0.5660377358490566,0.3333333333333333,0
3358,0.34090909090909094,0.12539184952978055,0.15370588866244772,0.22857142857142856,0.39622641509433965,0.3333333333333333,0
4350,0.4772727272727273,0.25862068965517243,0.2354392362973292,0.2095238095238095,0.5283018867924528,0.0,0
4892,0.5454545454545455,0.274294670846395,0.3315992706210448,0.25510204081632654,0.4716981132075472,0.0,0
4016,0.3863636363636364,0.12695924764890282,0.15746004504987665,0.2857142857142857,0.39622641509433965,0.3333333333333333,0
3861,0.6136363636363636,0.5047021943573667,0.5074546819693231,0.17391304347826086,0.6981132075471698,0.3333333333333333,0
1768,0.36363636363636365,0.13322884012539185,0.17108226965569026,0.24285714285714283,0.37735849056603776,0.3333333333333333,0
831,0.4772727272727273,0.25862068965517243,0.31331116593371233,0.2095238095238095,0.5660377358490566,0.3333333333333333,1
6077,0.6136363636363636,0.3949843260188088,0.5104580070792663,0.2222222222222222,0.8490566037735849,1.0,1
7906,0.06818181818181818,0.018808777429467086,0.02391933926847581,0.09523809523809523,0.2641509433962264,0.0,0
1858,0.6818181818181819,0.4373040752351097,0.6540813043011905,0.24603174603174605,0.5094339622641509,0.3333333333333333,1
855,0.5227272727272727,0.28213166144200624,0.26397082484178913,0.22857142857142856,0.5094339622641509,0.3333333333333333,0
615,0.18181818181818182,0.014106583072100312,0.04499624584361257,0.6428571428571428,0.6415094339622641,0.0,0
6279,0.3863636363636364,0.16927899686520376,0.16518288104687331,0.21428571428571427,0.5471698113207547,0.3333333333333333,0
8003,0.29545454545454547,0.0768025078369906,0.17558725732060493,0.2857142857142857,0.37735849056603776,0.3333333333333333,0
8275,0.29545454545454547,0.12068965517241378,0.16057063177088918,0.1818181818181818,0.49056603773584906,0.0,0
2318,0.4545454545454546,0.24686520376175547,0.34602595730987873,0.19999999999999998,0.7358490566037736,0.0,0
635,0.6590909090909092,0.44670846394984326,0.5506811112302906,0.22556390977443608,0.5849056603773585,0.3333333333333333,1
214,0.4090909090909091,0.1786833855799373,0.20739032500268156,0.22619047619047616,0.339622641509434,0.0,0
7651,0.5454545454545455,0.3330721003134796,0.4428831921055454,0.21008403361344538,0.49056603773584906,0.3333333333333333,1
