row_id,PC1,PC2,PC3,PC4,PC5,target
8810,3.523696936916375,0.9532520493229311,-2.6491380946085714,0.3917430581366874,2.1328194835978436,0
4127,11.38030159598321,-2.792736029974546,-3.9887877558265634,2.389309265022833,0.4195407862089149,1
88,-6.543433554025389,-0.06810706703038161,2.161101406469042,1.3224323406193736,4.474409154823123,0
3321,7.601046202029769,-1.5851510012613073,4.334547152167684,-0.6338337088523911,0.21518607279574864,1
2898,-0.9524444972927846,4.754057171533432,-1.2422248410787764,2.117285756813744,-0.7653216380646168,1
402,-7.425785460556515,-0.2838653220603562,2.904235709287093,0.9897771380432303,2.4844003563277517,0
4181,9.7296734533916,-0.5715050392616376,-5.180156518221359,-1.2793932518821896,-1.1227982706359554,1
1021,-7.669404340580391,-3.4981316325058716,-0.9933241359945548,2.553044451738285,-3.8191214065876595,0
882,-8.228097068623773,3.551212613193052,-0.14568309845735739,4.168510319720485,2.9171742819958175,0
2593,6.515071238647932,0.7211997494410469,3.459854542791499,1.9117988734258917,3.1758678031848633,1
6511,-10.765108395575524,-2.6387584584950337,-0.29352746219394277,-3.7142185419728544,-2.082691367096105,0
5734,-3.6660520919064012,2.6203105831271603,-4.986066808812029,-2.003766061703736,0.7529544087519335,0
6663,-9.970519634519462,-0.8235510342646659,1.1506734058032295,-3.0586264325894876,-1.4089110658360178,0
6985,6.535419270041837,3.292942203421483,-3.7053162583994603,-1.516663786042037,1.79421318825987,1
6871,3.8584758125052243,-1.594004103575171,4.122582237599614,-1.5465457254939374,0.7271934249331617,1
7309,-8.283973778950994,5.290857517303333,-3.2421911780564745,-2.4109893724077285,2.4107954546199264,0
6041,7.015051799019561,1.526590046135802,-0.4569836823986271,-3.4766914472542254,0.126925663626412,1
258,-3.9878898378215837,0.7296213583536004,3.3989222153214165,-3.553216108781555,-0.9078623421358087,0
4476,-9.581807294537946,1.217416292829674,0.7154917886950503,-3.573036866913938,0.6446081174633433,0
289,9.517012301068752,0.7200641248308695,-1.1141454180588757,0.09713215881545523,1.0525692565436477,0
8036,-11.314423003501984,-2.6994032253648332,-0.001324677239991079,-3.827562909259925,-1.0737627429727898,0
7793,-1.8076493740078252,-1.7949671160823897,0.7232196714145651,-0.9417231338234124,-4.076260273533759,0
6436,11.268141725193987,3.7557281187829656,3.0845498879376834,-1.2523080902213817,-1.5388880115628076,1
4199,-6.724299725884586,-4.477704097467152,3.652758546091401,0.3960787078241026,-0.0706375705979636,0
8225,7.904681040510491,4.039777996435754,2.288695834097889,3.4489855696067018,1.4105931558151985,1
5661,-6.032668171243198,4.763041409531688,-0.6610900795498313,0.1393994149941662,2.986100329113302,0
4687,-9.987916437720937,-1.8500802985188831,-3.5350914839636314,0.3668960956872027,-0.675121185419048,0
4872,0.18842391400334257,-0.6456585320207653,4.881051958787992,2.212154981324514,-4.091366735795115,0
7616,-11.240919817631857,3.052094942873375,1.2841543381116587,1.2552276320219642,-2.1267634681723764,0
738,6.419739622795872,0.11793349327204838,1.0198260799828853,-3.1088042574426225,-3.0162154471518985,1
4697,4.86433287334428,4.603146236825914,-0.2956626347789255,-1.126065911058399,2.847825886916056,0
7398,-3.900110707015182,2.168219831693768,1.2859980876759902,2.2893806553587863,-2.175492619928261,0
5275,-10.81900809398944,-4.270371832346667,2.99020493856046,0.5481094020645649,0.00871294298421077,0
1818,-8.645951203969354,-1.8339035436601514,0.5945545543266899,-0.8377262584249436,-2.5484451176351035,0
8688,-4.224057240238606,2.4473614608767122,4.7763035016973605,0.31474513700828144,-0.20220518375289998,0
544,5.1715506688804656,3.3340693060764024,5.216680431944031,-1.6824266392393414,-0.41304157083166926,1
4930,4.356452465424097,-1.935235977984358,1.1634458746383354,1.8407436033163371,-4.278530448208158,1
7979,-2.0749957220999384,-3.3236608893936577,-1.1114932462756715,2.8628338500895794,2.147959434905673,0
4124,8.120503932169028,-1.5483252709355262,-5.16875311316586,-0.2276390799142991,0.9530311894108854,1
4416,6.213710647039266,4.119841481548221,1.7701218784950559,1.382242684156517,2.830990546022154,1
5863,1.2093658687748228,-1.3773971818093838,3.4869582389747054,-3.3336320063048412,3.9554369013379964,0
8542,-3.6758209205143615,-4.098216937696371,1.8175533014823442,0.9701170440623166,0.8988014261791752,0
1840,0.21827574235599556,-3.315048418485199,-1.4306389749817081,2.9753647691530176,3.4248807839639466,1
2345,7.878648338155953,-2.201605358827785,2.3682628611853067,-4.30879548814594,-1.979780734576512,1
4335,6.836939527979256,2.5464536962585522,-0.34051471150080337,-1.094539006625391,2.9297730256245074,1
2134,-10.80232580060111,3.9317201366738126,2.8640864891730944,-0.11240328061987492,-1.391485820759538,0
6189,-1.1110286568770835,-1.9478540298028721,1.4158768644712252,-4.115940060586063,2.6182520083431355,1
2030,-0.9280274993674382,-0.8542800845994929,-3.260819165869305,-0.4920269114113278,2.5216947837778663,0
2949,-9.600064344655127,-2.359104320943785,3.3649094952208864,0.6186165614505148,0.8546652937156805,0
801,-8.470034225092906,2.3775588552930382,0.25476315442411224,-3.2640642813526353,3.4228302894098515,0
6232,-3.826248502076343,-0.030182699884312658,2.259417727523136,-0.8902142914344511,2.75574691387586,0
1406,-5.26578816949694,-4.36298961487253,3.2697450262766985,1.5092823855768778,1.2336318503086465,1
57,4.785548097475635,4.016803010085246,-1.9028744033349878,4.444284402480499,1.7721079751577609,1
70,5.791463648941589,-3.370170150972946,-1.1312587155628224,-2.2320352153677074,3.598680274777436,1
8039,-5.451562500061872,-2.434976614154455,3.9311884741533483,-4.73090443550799,0.16432610220622168,0
712,-3.144189847568379,4.101928928135262,2.2568950698133117,0.16525438976213014,2.3711316197409054,0
5709,-6.620493535142023,1.087510305964336,-2.9471665605977995,-0.6597141439156013,-0.8893538213817007,0
266,0.7357523916831106,4.036667762110207,-2.486773670250115,-1.663664119278701,3.0609556123991752,1
1587,-7.972349656731038,0.933087331234598,2.2164295270559276,-3.080381393507435,0.15351764960715286,0
5152,-1.9041350822853254,2.778383308134156,3.1360744076965865,-3.3171737073746543,1.2107147742014428,0
2408,-5.71385460586715,-0.8123873737228271,-3.8502052397592044,1.590944055779575,-0.3852006970083883,0
4632,-5.970479939688308,-1.4450915473963577,3.519573016567679,-4.607608607458362,-0.2499519408077855,0
2023,10.727057012425066,-3.171107128921595,-1.806872651096889,3.9447870469478747,0.9426581369746927,1
1966,8.412208403010093,3.8783053097341393,2.9281143685635573,-2.044082175636559,3.4307150796529142,1
4030,-11.138016374956955,2.192532668942421,1.363151150181305,1.0978908004730439,-0.40365605591276044,0
4891,11.470129418639528,-1.2953371170199497,-1.5828991598654745,0.8432688519808469,-0.5914411241389392,1
5951,1.4804993640078088,-1.1701113067533537,-2.0133886651456168,0.8900853903396682,-0.053086900452905095,1
8849,-3.071004767621414,0.7014957906861459,-1.2825795465378789,-2.17768963531705,0.0663155707303631,0
8114,-5.946761383485804,0.7314380325488892,-1.290778395216094,-3.298810814697728,0.14052258589097333,0
2706,1.038579148410257,3.5421889988403437,-0.18444115186705012,4.074560121856401,2.8730067306736857,0
4937,-0.43346668420853085,-0.909285469453931,0.9066984615995719,0.21299706459326284,-0.6916361490570349,0
3124,5.056596037772499,5.023884516462841,-2.079934878297479,0.27971057632375196,-0.32440168416261406,1
7695,4.723369358566833,-0.6577663218002501,4.888890274581744,0.32178667635907754,0.7769725820284772,1
2026,9.303300939687295,-1.245323929426612,-2.3697406607835694,-3.219740155699402,-2.554989824860901,1
7711,-8.500944085545374,-1.5305366893273873,4.513587340837953,-0.752019262201653,-1.2647376900004077,0
2303,9.359960019899715,-4.587409653321552,3.8719496090719616,-2.815465015226434,-0.46837301128935493,1
7095,6.723726321763783,3.946464911858531,2.053641967694512,0.24936755183157544,-1.3038856727628452,0
2084,2.804532137444715,1.4825757953397898,-4.578448855548425,-0.3439732770842028,-0.858732244025664,1
6687,-3.8447429552832944,-1.5670514742575574,-5.315456024992956,-2.438310452619826,-3.651601167620168,0
4513,2.112874824333648,-1.1787268200632823,-1.9074307318555979,0.18668157725757073,3.3705344644255226,0
5767,11.343121533273143,-0.1810397912711541,-1.8659988909825511,4.084528188075834,-1.4182989610108199,1
4246,10.536482864704881,1.9311890888635488,2.246147649953107,-4.115757657236293,-0.7626934390097726,1
6093,-1.39115810177654,-3.1093934685547344,-2.371550824057305,-3.3573956166741405,-3.5736658715273366,1
4691,6.043726591411714,-0.3227936770938191,-1.4923972709357816,3.004385536772638,-0.527244555949701,0
8134,5.325392779519143,4.061918097984428,1.939076419590604,1.4364205136178247,3.6079266780020265,1
1330,10.775294375269398,-3.9070446297210593,0.5781162329143359,0.21872081750635886,-0.08235449936730488,1
8205,1.268278157972924,-1.567426533479387,-0.6368774610030385,2.708085332190545,0.01957646756430753,0
1685,-2.3516417084627435,0.7007723542909496,-1.2664552576942911,-3.09989084566989,0.09972322719200144,0
8676,0.09057950256392999,-3.0150149909351476,1.2201990798320619,3.1816077988474776,3.593704375193061,0
5796,-5.504830139865648,-1.5053374269136839,-4.815562251624156,-0.24269782430904563,3.1773005372362566,0
1778,5.719551403954936,3.848231194404162,2.9345339808749493,0.926407550053848,-3.191732456887857,0
2919,-8.163072041707677,0.5412235743369513,-4.827728958916853,-1.2270853835327085,1.7444768259512773,0
752,11.518772355337871,0.6091974444293569,-0.8201041186405527,3.842571228288179,-0.10806129289155075,1
4293,-8.300885822910281,3.0011204035781858,-2.1257376195919893,4.402665539016847,1.0206528837904814,0
3318,3.6430449027607903,2.0171259610054286,-2.388702020962924,2.27792147313618,0.40157074145997074,1
5628,11.801821360427043,-3.472563217708567,-0.9912530656461604,-1.5091763764484387,1.5434109891696632,1
4857,-6.310682149709449,4.451361906073213,0.4497228163622462,4.058698109579434,4.1410946746126935,0
477,-1.5329597190767768,4.872709936414136,-1.3981289186677557,2.1685803085331745,-2.661183246837949,0
6276,-0.76698797305467,0.50767792544073,-0.7870171649248832,3.8975314529835456,-1.0930275697783078,0
3709,4.431298662820543,-1.0515479278729627,1.8241347085460147,-0.931143356004267,-0.36457771932428606,0
3008,-4.3570077590778045,3.114213549606912,-2.6847527885243396,3.6615216460824573,1.649358816269567,0
212,8.292218723214022,-1.302434204836739,3.294360136036775,1.6569649772750727,-2.4222896458106526,1
469,1.1638988079130694,4.065515178458734,-2.907433993414961,-0.6134128781029675,1.3088978643659352,0
1546,9.386311410871249,1.7159616183705837,3.6701995272529766,0.6490309706791404,0.5447176382291476,1
7330,0.05821023204034326,0.19953132551448727,-3.695456487044234,1.7288378481881077,2.1562641252472594,1
6112,3.3149034395257626,-0.33373231963978034,-1.4845453439524043,-0.27426249427371996,-3.162885239724279,1
8650,-6.887496164353448,-2.997003582551375,-3.1962170588911016,-0.9133194939246065,-2.3225832579305727,0
6015,-9.8699561978547,0.8388647075218132,-1.5641172033685353,2.19437968737759,1.4907697295941484,0
7714,6.49836280960165,-3.398172608369431,-1.7776865977081597,2.6921621795774833,-2.1126488532569097,1
3313,3.2511393965185693,-4.640080827368363,3.673260872084409,1.2280484159188516,-2.0513541354185794,1
1026,5.326061643015363,2.293768876417649,-3.8968000879907905,-1.6720164883536475,-2.6790380891249788,0
3257,5.433380580893042,-0.256546214433663,2.832717263749104,-3.1754868111950234,0.8326182010481875,1
6268,-3.6880057497165417,1.4445711237177865,-0.013835275875916597,-0.04595327308904551,4.407468086692877,0
5717,-0.13841208595489185,-0.4856952061483657,-0.6881845942692459,-0.5320446197910105,-0.7704841078514226,0
8543,10.322879874712038,-0.8966637540947251,-3.7192061550832145,1.3940516781636614,-2.1558687753121175,1
1471,-9.993729883262437,-0.46443417062614545,3.9336794718908497,1.5343262413762142,-0.21870896100842563,0
3685,-4.285948449684723,2.9324736026017857,-2.3368020025669187,-0.782545611748851,-3.0151278286557988,0
7071,-10.675272806867664,-3.1950093877376946,2.4461283283025725,-2.4130569930242887,-0.041976459191319204,0
7259,-11.043883893643281,2.8289129913547497,3.4123712927547603,2.8969919424169346,-1.422351239558349,0
5787,-0.385758778895708,-2.3583466452977087,-5.697881568969116,-2.188712622189705,0.39812219571944185,0
774,1.1650535384734795,-1.0714720337953048,-2.675175416314554,3.4711802056696603,2.4057526065109367,0
1955,8.530004435636867,-0.7876077403976187,-3.574245038380191,-0.6195538316348514,1.1923589664726313,0
2884,-6.8167141649253855,1.1115231655910978,2.100920643881537,0.10965215930617944,0.8830962396466933,0
2200,-2.372958827883192,-3.810178775968164,1.0388064673633424,2.0486572377184133,-1.4216760164959312,0
5966,-3.1416719938670674,-1.5289948377314846,-0.39088254846318193,0.8296026054356656,3.807090062570888,0
642,11.486670706681076,-4.33023701637994,2.795739594853427,1.7353009656220912,-1.002123351863851,1
3056,4.455831201189655,-2.566816005018503,-0.2937696227098696,-0.2957687435062808,3.8383252393475673,1
197,-9.855259572560184,0.5802791637945393,3.3084521790029697,-2.225645011339231,1.0083248915497398,0
7098,1.7178769707593204,-1.227162692503207,2.3979400496743137,-0.3507647371004139,-4.502395031006202,1
1156,-5.5355289107287735,-3.195682959773498,2.5919121929918534,-2.4217260671698138,0.3263842548572575,0
1145,-1.8387108992177108,2.5785824067557894,-0.797076290996066,-2.938614469571167,4.389575241184339,0
7166,11.042997411298346,-2.462824727644461,-0.6643165666917787,2.742435269632134,1.6365306663847505,1
1109,12.01937503225331,-0.986294064579857,1.9049591049811383,1.0581258191303524,1.5191246445785858,1
6726,-2.0272005725730384,-2.271964060296582,-1.3232737822232232,-2.29247293634933,0.03319805748727034,0
7289,-8.0095552988204,-2.0318104542649222,-2.9159739544526673,-0.9681490297909647,-2.7380059816233264,0
1421,7.214782320043211,-3.346308575585074,-1.3847045349816132,3.9278847924766245,0.9332008776715646,1
6533,10.084147861775003,0.126392333426121,-3.670220506050641,-0.5678684130418823,-0.6420651767156897,1
5649,-7.446173967223093,-0.33278125960909977,3.728561312163393,-0.26177947113445166,3.830703759006958,0
3860,9.652255811483409,-3.7987368458534077,0.3518383928324149,-0.7487213625337814,-2.189054812413697,1
2969,6.726549484386398,-2.714476168012649,0.44348957096834063,0.5461882484706715,3.1867474362897457,1
7030,-10.084217189728527,0.32986576301895765,-3.567198728100464,-0.35639832738288835,4.647911321540414,0
3858,-8.136874411865676,-3.0081095006528598,-2.658253781978878,-2.106067184947169,-1.9324086186051281,0
1759,-8.204117688617732,1.7642553820323648,-1.569967001319589,3.0006406303102917,-2.1193586637173176,0
958,1.185672304302555,3.950993179222429,2.469683068369047,-0.041659689169776026,-1.3781906339674688,1
6886,2.1040047704502616,2.3883971866967975,4.99368073908078,0.46135194145157943,-1.4577833371893374,0
1681,-9.117377451197251,4.7478705541083315,-1.1916155669911226,2.0119529827102474,-3.345310812176608,0
5415,-11.180632181279066,2.032801181355014,-2.563715311633617,-2.919678851725284,-1.3781971103961816,0
634,11.842752362442967,-1.0548473084624477,2.0606549980366857,3.1833139020520678,1.2367543845779938,1
3134,5.297977121746213,0.5905999650063145,3.775634101846535,-3.404322827909646,-0.31751699959803625,0
2885,-11.094519031730023,-2.6150099649046386,-0.659900598754469,0.4385340490416576,-2.38409305963678,0
4998,-11.358552483590113,0.03484530202428493,1.2494913337850848,-0.8714854985589136,-1.5438737864082208,0
1262,9.045132089139434,-2.152248135640618,2.041452004546316,-4.421361263491172,-1.2765165066198136,1
119,2.5206683459304617,-1.7732164037268774,0.5869876928133397,3.3084183149495,1.0417309359791802,1
6559,6.98740365346527,-0.6364902378511643,-0.38875931345758685,-1.6391858368426853,-4.43059028525545,0
8351,10.04668856770659,-2.8464033409738008,0.8245808065169888,0.16817043787033814,0.08799449311219698,1
7962,9.104464163582344,2.484547916714369,-0.28465228857149816,0.4592480167011601,-1.4113518024695524,1
4966,-11.059424618201584,4.787695562915479,-0.9515078775531363,-0.16651581157922424,-2.4176876658012634,0
3091,10.088379930611664,0.5629554148279285,-1.1153535344829328,-2.3160489877244754,-2.314018203051931,1
8248,-5.818600022927425,-2.284256567334144,-1.9841023408746736,-2.2740068340963617,-2.752608606108214,0
4658,-11.072074606668332,2.5110651309451444,4.194244428796906,2.6766313492163762,-1.568010080241236,0
5031,6.2386129156992265,-3.2235609825412044,-1.7489304979385825,-1.1308062157962162,4.001168400387334,1
8218,-2.0506265272212545,-1.1456721816777695,-2.100670146305597,3.2531143924360704,1.5700595308171135,0
7463,2.009062100410377,1.5009427102480806,-0.5528427148900317,-0.3650409401364132,-1.8329832577341034,0
5282,3.2830083422459904,3.6425534045730585,3.4759787246232854,-2.2587395339397203,-1.679587748133546,1
2447,3.568704989280276,4.047111622271233,2.1373412749503933,-1.0088323548282565,-3.753349282876319,1
5317,-4.105812448355897,-0.619573090452755,-4.2051804774120045,0.434465931871844,-2.0228721577299114,0
3881,6.351546082110955,-3.683674496401543,0.3173074078390288,1.4236710841461173,3.756941236146972,1
7766,-11.323311242777558,2.3870476733537473,0.22031314233955834,-0.4544362896055527,-1.8290144229183423,0
2132,5.553042770914667,2.6700426307239735,3.478117267222073,-2.3846650026799523,-0.6433218046557618,1
1173,7.7238464968636595,1.058890104845005,-2.7901546017638923,0.22839122256171773,-1.403888428382193,0
6740,11.75769079842881,1.9987868330533503,2.373401219030365,-3.0689783195266873,0.8893594290254159,1
5059,1.3262815447330087,4.234737063363697,1.515870892261166,3.4774566027949048,0.5334473986765311,1
3659,-3.6475982182766327,-0.955698842816191,-3.1257396632186976,-1.783316887468073,1.039027433781666,0
7857,3.9618746443919353,1.628563720797508,-0.9154928286511803,1.890407772269934,-0.6531318526865548,1
7916,-2.167140239087617,3.6827293909722383,-0.7669866566632018,-0.20938848617174388,-0.1307145646442296,0
93,10.487288222738533,-0.6027784734726409,-0.27499426394215787,2.416866728716296,-1.884482833563771,1
3627,-4.863371018914664,2.126133772760658,1.876955719384103,-2.8385388622181136,0.511908322255251,0
5141,1.7834913040547065,-1.7175463198355851,0.6045363997273085,-3.664426102919679,4.149787519580867,1
5786,-6.570593192447157,-1.5525177565252584,4.428584026875213,-2.8059686311196783,-0.43519279213979245,0
5153,-3.4402482437347555,4.475089872929297,0.5735006024840832,-2.1180589943658363,3.7562932064215286,0
5217,8.347358192812171,1.622436433979566,-0.9141139694878184,-3.3866477796250716,-0.5447540131709738,1
2211,4.965646368273303,0.6097275479295825,-0.4420567785841243,2.9329454410839633,1.8395949886619825,1
4826,9.47960717017263,-1.2580465813075512,2.3082904419079178,-2.092510389466558,-1.1593618703782358,1
6275,-10.73635703789747,3.6752980865309266,3.961385266814685,-0.4014313643242695,-0.306316684154714,0
3735,-5.834979174522717,4.079944277636807,-2.4832399637547025,3.4470139392499055,-2.0332070174684493,0
7549,-10.990325143101078,-3.9256972966224155,0.7583283738439421,3.0706640865705825,-1.2360225335565804,0
8915,-4.613099314688625,-4.007204621128297,1.6232385319792986,-3.8338624540819244,5.1135007579903995,0
6714,-9.863191325327245,-0.3360782874854391,3.3554375721460072,-3.4061736316757907,-0.06976827963982712,0
8541,-2.6592709349210697,-0.9944331874939039,1.9190060465659213,-0.12920861820486396,-1.0364872934000071,1
5104,3.6667956192424906,-4.16836609792928,2.213441937882161,-0.3210457313529993,0.20932863886775932,1
6222,-3.1418066245893304,-1.2849514361008612,-1.8268935617654658,2.1887182751710768,3.8258963430236403,0
816,-5.5008028536030835,-2.968611594910677,1.634842529210899,2.9972065269323185,0.3985045401690752,0
4964,-11.26311712120167,-1.9141059584354858,-3.659646994359065,-0.7289675552910659,-1.0270062505786646,0
619,1.756398420159572,-1.5624913731802605,0.27537285535807765,2.5578707751680856,4.213542660891189,1
4399,-10.515100392651933,1.0499729816222927,-2.9591920414861956,0.26863422796961967,-1.8636981930834504,0
4413,-6.778067605218244,-0.6445293473993123,-4.602519714712507,-2.414047029487633,0.7952156253355604,0
4856,-9.562711055603552,-2.4783038935234796,-0.8945633443334939,0.4380281491383142,-2.6338605264605697,0
7024,1.0784082423931345,-3.320165498131682,-2.0695441103547525,-2.3248880523499666,-2.7765280594350066,1
1043,5.557616801087084,2.616621515421546,-0.9618768402166047,-0.9605012068887522,1.4669445783671486,1
2373,-7.179451904029962,3.5028561292181455,0.36080920734525934,-3.2984268579015983,5.499644509155882,0
2752,-5.106876785591428,1.7551582560127028,-1.5942963463446165,-0.9198761346094004,3.7098215993665504,0
3299,-4.912246068155433,1.050371199086467,-2.439134258507253,2.202070022002739,-1.825598432958889,0
1075,-10.660357632186326,-0.08911913309612274,2.315282008895008,-1.1736178731401972,1.236783769579087,0
1397,-7.496469811864826,0.8594303584680332,2.621859935117527,-4.159255099119461,-0.7086289011579261,0
8791,6.9708101873957755,-0.45453319319084473,-0.9977187971832848,-2.4513164796608313,-0.2417089726096031,1
5805,-6.09519909821617,0.23701978981453165,0.7280707753606537,-2.676493763484299,-1.1713075146850414,0
3804,-2.822226741108297,2.416306758759841,0.7023095093854179,-2.4808929426604687,3.6582176309693097,0
180,10.55399380327581,-3.930383489650153,1.3961553911610514,-1.196647021397136,-0.8481273457791922,1
8317,5.003288735149772,-1.2081621746297309,-1.402303514575445,2.8665432765665972,-0.5165234605772606,1
2648,-4.275383442814665,0.8602088998464459,-2.1550270234292643,-0.7852000740540293,4.326799043514443,0
5573,-3.327885452333044,1.3425655822744207,0.5252763999120704,0.522866138578225,3.444828434333418,1
7347,-1.0294899406837743,0.33936278989616264,4.792521778101265,0.3012526513732139,-0.2733825415059916,1
2457,-6.81783671024864,-0.5523189517174028,-0.2591880415977559,-0.10360283888099975,4.45839964119798,0
8362,7.4224548961991115,-0.680126665106739,4.4944064475538985,2.6425034937654415,2.1296908937331964,1
1158,10.16871568898752,1.363099496668116,-4.797069263739287,-0.260895707529329,-1.6978929610878302,1
6483,8.310372465797984,2.9233042029980667,-2.6155982108263345,0.2959437126740809,-0.7077611028975643,1
1533,8.858325733878198,-0.6056751251923771,-0.03980260281056802,1.561367165705314,-1.2180796602878985,1
3066,5.451595047701948,1.2218610887968366,1.0176126787906519,-0.6311547144324781,1.9644383854565648,0
3107,-3.8140948453480608,3.322339743947715,0.7424626779988008,-0.5631617614691118,-3.4995409989164696,0
8620,-3.856660213496168,-2.9179916721985055,-3.2947054834817897,3.1203118260943237,-3.3506493689226255,0
3275,-8.91486676840993,-1.8881822938883093,0.7431624193258073,0.08447721076111936,-1.5366220598484253,0
8184,-8.023237034160125,3.112734060216096,-2.9535427342969442,-2.8558220322812984,-2.518657540630428,0
2440,-0.224289894740048,0.5159424160517889,-0.2570128887821883,0.43148174672424755,-3.6212825649384865,0
1536,-11.227028162444528,4.450074575332149,0.37590955245805624,-3.4086077989747756,0.05197601936929397,0
1346,8.495410385887974,-0.8228058593445464,0.4912876255258718,-4.073943546835333,-0.896962338916647,1
2474,6.705058782307136,-3.8325526881904537,0.4139855689314258,-0.6999732813547261,-0.44687046856634316,0
8707,6.604156707714855,-4.219754405799945,2.5174182405865597,0.8039519438136518,2.500670223006144,1
6086,1.8018103993459693,1.615007759367899,3.9386962155354786,1.3715191229860375,-3.8611988389059664,1
5419,-8.237663907572491,4.075573259689458,-2.2271699995286065,4.5341394517143945,1.041265982089914,0
8798,-2.7070168397401932,2.8194800425788222,2.664389197281693,-3.992969022009692,1.6613196216139414,0
5674,-4.954262045043841,0.4638554641361643,0.13831867555260402,1.6382880991774247,3.3779969383708823,1
6423,7.832332173150151,2.4526219501590343,4.8717720292171185,1.591577086508348,0.3184076226785888,1
2273,9.486532316737895,2.5171251611400796,-0.20019752351824005,-3.5380459183551007,-1.645898716107975,0
1481,11.607108248160388,-0.23144691453587862,2.761223512230642,-2.307447001369777,0.32792676026438494,1
3718,2.9144466391935477,4.944742466972096,-1.6023933701779092,0.4270358238945118,3.9604105711444713,0
8800,-1.7979438072177327,-1.382267931639794,4.008804877087486,1.6717697507098253,4.191713850810176,0
8940,-5.013150945863332,0.48345795825287974,-0.30184548553836654,-0.6517970479744353,-3.1813261352905045,0
2649,11.420655726070729,-0.911287862943793,-3.1756749864071883,-2.8777688832594883,0.3123951605815791,1
1953,8.62405745697811,-4.041910192577026,1.7102526041572323,0.7576825149263549,-2.33308593731582,1
6640,8.105705214640215,0.047052588251742744,1.9009086957688908,1.2590519337440842,2.062009389639586,1
2865,11.712271110002154,-1.3591969476149326,-1.5965667900358942,-1.1338667872577206,-0.10633714722025145,1
1164,6.00896127463532,-4.667565450864975,4.334697432884279,1.2555172741839327,-0.5134362124473975,0
8611,7.379169206201928,2.969001732148287,-2.1165870080876497,0.21674667648169255,-1.289862833688861,1
4973,-6.17196036878582,-0.3455831430388163,-1.1737513830825745,2.791403603875736,-0.9525686970554532,1
3816,6.004261724247632,1.7217898538990233,-1.2378101150592615,-3.2240944286991153,-1.134354129203762,0
6520,-6.850908967689378,0.44750034213710643,-0.14247245085880111,0.8249723741921269,4.485201238803292,0
4216,-5.323994032350196,0.44283456719687164,4.4294862776029795,-0.630420926623203,-1.022254783835223,0
3291,9.097752297670889,2.0826801455468966,-2.684189875790459,-1.7422471229034033,2.7146747586771958,1
1599,-8.696301848666732,-1.3224236853296372,-1.7465527279938096,-1.068308140724307,-0.4701651251109753,0
8082,3.2536979623553552,-0.8257977475539944,0.9945479275729454,-2.8711176661487543,0.5083403250128931,1
301,9.944499380182505,1.9600693387096997,-2.3357280302138466,2.215102673099018,-0.8747640436051256,1
8805,-4.357496099064452,4.819551527845491,-1.0740330988364608,4.533348137099726,3.3094758474550754,0
2479,1.4216301999985212,2.674463586160391,-0.4587972994210405,-0.12754070391549277,1.7773977518508417,0
2076,6.19913778431898,-0.9680013151817319,-2.985247576250776,-0.8884846386505441,-1.6625742195258133,0
4462,5.21322836408636,0.44456323316254,4.488131191965972,0.19805428451354512,-2.078968606888539,1
7783,-11.180776142548043,4.90517647395812,-1.4753684486505887,-0.7673044613891169,-0.13485703973345808,0
