row_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,target
2095,0.29711932451098994,-0.06336782917189322,-0.10773462746905849,-0.1859889943351962,0.22301723806364238,-0.08402271494966651,0.1162955893239005,-0.03954172338412221,-0.1989086823798456,0
436,-0.9506309258609716,-0.1391701470882759,-0.36182602645949175,-0.010193203618405089,-0.009916072133626774,-0.2934805002760251,0.052244936180551815,0.031927718651696343,-0.12012956171684885,0
5361,0.04827690911221438,0.24844971658179363,0.22655158989727608,-0.005248210496798245,-0.218696965302711,0.27101915994031467,0.12527759262815297,-0.04771643061655678,0.24450684646357934,0
6000,0.4315200652155747,0.17507293728019865,0.27755887973751214,0.15004735252529688,-0.10726721590941335,-0.3905362140582934,-0.07234264532250678,0.19907359667042498,0.020821301533310188,0
309,-0.07341148279056375,0.1927627593933852,-0.08692660677692865,-0.25824409976233786,0.2592978348781746,0.15504447937149046,0.32885075148938747,-0.15803512954422888,-0.16795931504310502,1
8830,-0.2813435491292321,0.4028535006160001,0.211208914992852,-0.08844821708206019,-0.1448206279209232,0.12400450393905715,-0.34824478457438357,0.2162195862051587,0.08511217241875357,1
8810,-0.056956344908698275,-0.38506763187221926,0.11213418560515576,0.12805256845921587,0.05201732149873206,0.27627901028125046,0.005279054396401861,0.051451344784459854,0.02469476242791202,0
4127,-1.3843669507231096,-0.4689783222838212,-0.07970725206519425,-0.16378272333323748,-0.07776724041091065,0.04594958413310812,0.003367812125230296,-0.17424638904238665,-0.03399315259766755,1
88,0.563664832198333,-0.08163069871888304,-0.17227987247728616,-0.36280112016490507,0.12339759933719485,0.002503330279388649,-0.049364258790255855,0.058630475556817864,0.008081574331429198,0
3321,-0.5488776204531857,0.42004854462441477,0.4679654398505746,-0.17061540410868822,-0.032830791911088064,-0.06129378821691589,-0.27645196847339054,0.08676337321754046,-0.1898510294289265,1
2898,0.10851924655397704,-0.025838122626369486,0.13039995325726028,0.03634401410663157,-0.07844644490809372,0.12993339139789328,0.11302091856153429,0.210661365548508,0.5248784394207113,1
402,0.5679006684338896,0.037071455269195794,-0.28467524432740554,0.03602841003459195,0.11808860322309755,-0.10555342668577472,-0.1096048010566974,-0.11356721701448677,0.20070163960040022,0
4181,-1.1007546995121964,-0.48101392380269103,-0.14851249126397237,0.28697570281612644,-0.3174716206663342,-0.023903251604616038,-0.09801485104495417,-0.05987561641074432,-0.035491351585415165,1
1021,0.32985408974649144,-0.16526208870254222,0.04366103573750768,-0.046003033446957664,0.07063080124198695,-0.271185587926034,-0.05606509793649772,-0.2152593108074527,0.09085235346918186,0
882,0.5256646168934541,-0.20444769913358637,-0.04301780421796009,-0.07770537766241625,-0.04065570888041259,-0.09296874231000118,0.06531877955728371,0.1373388321326596,0.10052878087375339,0
2593,0.01519423841635592,0.3761518077659015,-0.16319584878440063,0.08684625087985043,0.31784530598518257,0.10917306988161335,0.07193705300335418,0.019938694457164063,0.13348857016769655,1
6511,0.5731935820633682,0.02682436899817809,0.2912261364508515,0.1569915279756819,-0.3363799754996563,-0.34609327793369027,-0.10204353847145414,-0.09651933456564998,-0.0042122834096128825,0
5734,0.20853132283728976,-0.18605450708024251,-0.18765917142831445,0.34978159880177456,0.06616649839456379,0.005808491385113523,0.2007213393763374,0.0863979931025402,-0.058741306021419915,0
6663,0.5588089002064502,0.08766304267916383,0.017268027789227536,0.19795439036562507,-0.19840528119407042,-0.02318298865330226,-0.1751211115207595,0.26504330697727024,-0.4182139791439264,0
6985,-0.19639576358139132,-0.4529006239789741,0.05512789208580249,0.03581030694180637,0.107078263628126,0.4785334822173981,0.03542270792614943,0.08066307355775927,0.007486226761265868,1
6871,-0.061116283353175205,0.4414127862932844,0.35757746214858876,0.1463396455958974,-0.04659715390017527,0.037009285320793395,0.010196304572973824,-0.06614159814111761,0.13896061269646598,1
7309,0.5784265588002914,-0.19574850272000288,-0.1903103004850054,-0.3016293530199284,0.06534120748773731,-0.029212279993354517,0.2039814986303482,0.3871474010185465,0.008300069892631212,0
6041,-0.4978774489058001,0.18865288515685624,0.023464831147358534,-0.06176253875609816,0.13278468327515247,0.04939229389029687,-0.16188029247995672,-0.013929723870856434,0.15821563545231376,1
258,0.34459483771786403,0.2658098953140797,-0.09381095980641885,0.1021597861225968,0.08015157153996322,-0.030173227148686532,-0.04288709897528098,0.14924585411710545,-0.2227785434965026,0
4476,0.5164920911920716,0.36278314972295966,0.07408302595291105,0.28867384110580213,-0.4091293088763739,0.017980823522869005,0.02069374866963425,0.10096868962331337,-0.11307672582047623,0
289,-0.8979626704857445,0.12344850737283056,-0.27764445764415835,-0.02516649007569366,-0.19007639989475755,-0.2463196473051643,0.08342731687798433,0.1091332321296759,-0.14711083027176775,0
8036,0.7862058296748236,0.03515706925453523,0.15631489861754633,-0.1365163073395381,-0.3643213299961859,-0.2678884537910641,-0.19215290147200104,-0.08058278137916125,-0.14546543193926875,0
7793,-0.04549725306310781,0.071973019687975,0.4655381170496733,-0.09140667831827282,0.10474060214911896,-0.3468299957837797,0.15266693029634337,0.06886659677674126,-0.2744972002466515,0
6436,-0.924210856892881,0.04193241542774493,0.41977509990069883,-0.06447895836973994,0.22350875795016834,0.13245589187227425,-0.3475948473675603,0.3010335046553763,0.3940807825683612,1
4199,0.450702137520618,-0.1121318351767054,0.018463716923747042,-0.15449761738328102,0.09530947378255183,-0.14843530024360396,-0.15235300073974462,-0.06058934234713978,-0.2266928222077904,0
8225,-0.730086905547861,0.8147290568455238,-0.29494530203725033,0.16504132633180507,-0.4769006030154595,-0.17204225951299867,0.11002277522661807,0.28303621291863,0.06868602652631983,1
5661,0.471713899784205,-0.09383616781043673,-0.29813987290499677,0.04174872727868473,0.1304592093656427,0.0759405347543941,0.00687728669130605,0.39114263604767363,0.131363283074179,0
4687,0.55504213844045,0.056929706679148095,-0.10339589156872087,0.17797211948738828,-0.27624055439748424,0.003987542865003246,0.03243120673442246,-0.07826631341758922,-0.10996015069050236,0
4872,-0.049180737360349225,-0.0012286951768181505,0.2572706440268915,0.2627352274729255,0.3536908878553092,-0.42630638608360033,-0.08760628602448073,0.06160068247227489,-0.051807732544252305,0
7616,0.7123491752133064,-0.26430921946305774,-0.12482884587718113,0.20564418870652695,-0.2567137394495484,-0.060847015494329915,-0.29643868727766753,0.050576617874382036,0.20596593208600544,0
738,-0.28818428396860485,-0.24424897319598615,0.10250359030960499,0.013224887480867975,0.33090793918290207,0.20937150574052654,-0.1253486838628236,-0.08569556718365981,0.043017317500129826,1
4697,-0.09928786289681335,0.013753608599711444,0.19348159506246398,0.13510529161984974,0.04688743051006761,0.2177411844747721,0.15939720095811194,0.2198007773788113,0.189496428750904,0
7398,0.09517723343052475,-0.38172084857292476,0.40693518074785295,-0.028572775931849426,0.002563847267584296,-0.13896240353769118,-0.0756334307504779,0.15604669131635737,0.10750807964779019,0
5275,0.7828597716617741,0.2966582473175706,-0.18089422385107956,-0.1164131441402779,-0.11209764625950336,-0.12626740214777565,-0.19142888441344297,-0.09929346886506454,-0.14826646242264652,0
1818,0.37937745105020737,0.025703975411447692,0.19396088646487564,0.015224399224247731,-0.1935554625243674,-0.10554539472930524,-0.050337162417044,-0.06459074888670158,0.035288053034941536,0
8688,0.33133156879890374,0.12710013160486117,0.12601339990557514,-0.1265059883934196,-0.01082972266222737,-0.004516253574445517,-0.06586017646261788,0.14165119258571013,0.17123612684921075,0
544,-0.34358254232267893,0.49193354124174105,0.3583066351966733,-0.3216296052162949,-8.80146718550412e-05,-0.1692451250384821,-0.15911362761577963,0.34198901946855276,-0.13830261009208822,1
4930,-0.2922473432051511,-0.10411657787044482,0.49379702133806913,-0.08384944780374948,0.04823260972633647,0.07313631284607713,-0.0028775951593640325,-0.0995395397626842,0.0774424632576648,1
7979,0.2827306499371399,-0.091678599016828,-0.2010215568778595,0.17788196862065336,0.12043705318324371,0.054864627310578507,-0.017418103989034872,-0.22732628240846642,-0.23527074184623276,0
4124,-0.7752192184092831,-0.25399844550770057,-0.5389980811242951,-0.2918758352878416,-0.12319030663417552,-0.07080735102816671,0.07975363502591337,-0.1206169778543574,-0.0610979104388949,1
4416,-0.033188224636206964,-0.21928148766091315,-0.020082293928154304,-0.12410121656783724,0.28240299103003874,0.2900409966497912,-0.01947051712501635,0.23692646807245094,0.17483694548912732,1
5863,0.2993954362727922,0.28807949971365976,-0.03802582854415337,-0.3346193125640782,0.19146821245686685,0.0562752639130909,0.058620081081901976,0.049416825182203666,-0.23458142134113324,0
8542,0.3217088592976792,0.2925406274550575,-0.09413668768751171,0.2099579296357988,-0.001006976894209699,-0.08790957826348211,-0.010137504271629627,-0.34069880849816175,0.23760274841936457,0
1840,0.25150029438938554,0.13629592732268556,-0.20054310817985488,0.021772624055295342,-0.023656684043395937,0.2550976579159778,0.12542154470940836,-0.26803092645974635,-0.14026901882973108,1
2345,-0.5396629157988245,0.3836026638774487,-0.04654887138558905,0.30737187169216723,0.24639060051683337,-0.055393515260343196,-0.4181087087318419,-0.002949186253797309,-0.10420994976077291,1
4335,-0.04212131159524557,-0.02639901783983996,-0.16044480401176986,-0.2328643040736976,0.4625235466473486,0.03396860288533299,0.23311465742257598,0.05215421344029034,0.0865496119998811,1
2134,0.602549461897302,0.19502188780809304,-0.04612568258825234,0.21381636809313403,-0.15288260513066487,-0.1893556118969253,-0.04449395577975512,0.23297952771824534,0.03957174692946208,0
6189,0.2764235015343287,-0.25791555879800054,0.022735531777219986,-0.17094956715361556,0.08666663274653841,0.237304272187576,-0.16859036951056738,-0.0021796751279096332,-0.10891887686780588,1
2030,0.20496940428065608,0.08333862183701213,-0.10834850829264597,0.18150899130055137,-0.055823449850243456,0.23265501568396174,0.05884037630189509,0.021323400224009137,-0.10973634320143122,0
2949,0.6453053039365401,0.2587610301514669,-0.15450126767356864,0.02787166802383556,-0.10570816876679134,-0.10948943503916075,-0.050566653015320706,-0.036711163481928405,-0.08283705252647344,0
801,0.6369602984132844,-0.05271474391329693,-0.32147453462263054,0.003362992790229613,0.04485021853163729,0.002823313798155702,-0.01876992622491791,0.05579522685013448,0.17082064912091455,0
6232,0.4072721113333555,0.25223047054687375,-0.17370218726652686,0.045787312995403784,0.016388828361659336,0.05594211749224287,-0.01131901232375665,0.005842454888055668,-0.01808660858720257,0
1406,0.4964472724625029,0.5560480638241722,-0.12132353644292482,-0.10629028253150033,-0.13125789837038104,0.06972805043593999,0.043321856599275343,-0.11374114225422025,-0.09033889602585432,1
57,-0.09243663753137998,0.09093072454102559,0.008693541149460304,-0.09750076856343937,0.16375769285897657,0.13052904122347875,0.30393406751419105,0.16818375529589324,-0.02108734714111493,1
70,0.016934448463715057,0.5729541840712331,-0.13257665570475863,0.05231415388239258,0.07203081093501751,0.21955696697120097,0.285094476923599,-0.2817632811706938,-0.1540009992362703,1
8039,0.2784610770235756,-0.07565135515307495,0.4137703735900198,-0.07802708979228318,0.18759959640251656,-0.46770551341129035,-0.10023447619130332,0.08916757436814261,-0.3787163775499418,0
712,0.3975031502001386,0.16889922552968473,-0.21158669339231495,-0.07991237460144274,0.056906983913351805,0.24457966540073817,-0.026350543137535265,0.4910912581836231,-0.10256900585429407,0
5709,0.28603714308994865,0.32905238422491856,0.08381600080914109,0.3497587528975063,-0.33573262167145773,0.07449915452259259,0.11653490477665263,-0.003770315406326205,0.1327476243103486,0
266,0.10873948278718998,-0.3825320978584038,0.1554910006104937,-0.35928951002913184,0.09896201874150012,0.18118455984417858,0.11598266665323487,0.14353332534765745,0.13046531268959638,1
1587,0.399264732014677,0.27212235045314936,0.26780637683131414,-0.04394360868109776,-0.34221572804182154,0.10094749433724126,-0.03896307681012645,0.1718066908597242,-0.015178693258286358,0
5152,0.2693882058056353,-0.1204879871949689,-0.0018397799747595922,-0.11776152635430173,0.20009780645376152,-0.023403835650000038,-0.04126353298655949,0.08969568195339336,0.061676809059088344,0
2408,0.3386009062844604,-0.28896407948129443,-0.0667903905407754,-0.1283294717667395,-0.014146258083279628,0.02358236508547995,0.05196012680852824,-0.10970478342335957,0.05061573622005089,0
4632,0.3905862716615037,-0.05111477744424708,0.06387033937630926,0.0016039509892455395,0.13994187754187393,-0.30181794397018424,-0.033182018323325346,-0.027431315620489755,-0.16881313006483922,0
2023,-1.034846660762169,0.06815516110472561,-0.3334395785158032,-0.15186911307667533,-0.1425803715576296,-0.027656561368450294,0.09749049578779612,-0.05303158599044561,-0.1798592431972197,1
1966,-0.14405633692314856,0.16719779392695966,-0.012851109219011558,-0.24852672748704502,0.3065845862696127,0.3371822563455962,0.12237239851269632,0.16909752116667925,0.095945320153218,1
4030,0.704822064575789,-0.22259339598267847,-0.08744691606112753,-0.295799325775247,-0.06920481863566685,-0.08773952089282311,-0.07760761664773919,0.12233443248789905,-0.011370405504805392,0
4891,-1.2799441523484445,0.309593751029111,-0.09958396486830645,0.06338324612151697,-0.2720190870437002,-0.06448277380406475,0.1354753767536936,-0.07782305578971416,-0.03163315809279588,1
5951,-0.06512336039220668,-0.35652500638681206,0.34542155450792245,-0.04900180933356002,0.09421435954055091,-0.03163405390112195,0.1290654824576002,-0.09703867009640438,0.05219953117978904,1
8849,0.21246023328921615,0.12235815129231459,-0.018868653630068177,0.35566236720920225,-0.09433719583581812,0.05544119461272923,0.07589507757991354,-0.11853284713993226,0.25794235424619827,0
8114,0.30300814014534905,0.2916846556999123,0.11260754078752322,0.3212700285570262,-0.3471861141800947,0.1934436841366376,0.04660625896303161,0.09739664075770577,-0.1370954951862262,0
2706,0.07426534812770358,-0.3617972778703519,0.23426748658512198,-0.23567363512180456,0.08942254618313183,0.05615440641070857,0.11642993022027026,0.20832022449619222,0.062280037110654884,0
4937,0.1761437411244703,-0.26113699800972867,0.006118344937107167,-0.09908968621813477,0.07767113328830022,0.0663220931796058,-0.05335676900513342,-0.12787648805880272,0.037731078423164366,0
3124,-0.4748709508587966,-0.3251556996555437,0.0926877560051419,0.18807273320886492,0.03670498798902733,0.1319201040729936,-0.33357766192328425,0.3311543847024613,0.09062529734321012,1
7695,-0.07575787662622835,0.4852993749685365,0.3596879886843314,0.13141941177646121,0.02757808732411615,-0.005316958625910195,0.07268281226534967,0.11079516171615197,-0.10614616348713535,1
2026,-0.8586299388985194,-0.267986600653633,0.09268950655763508,0.32788131316428,-0.3497613895680108,0.12633606881951343,0.15048095313159449,-0.08253843032750072,-0.11540922296764133,1
7711,0.4836641630497255,0.015355415390311992,0.03792854132306556,-0.10349037389284557,0.19059178181847802,-0.40720960114999516,-0.11103650747324695,0.03296390648817901,-0.18221031297178059,0
2303,-0.6136047678013502,0.5217106753245296,0.44381538105502405,-0.31605779913607746,0.11896026237772406,-0.010257581203861,-0.36219385044267566,-0.11234184763717381,-0.45235840875022904,1
7095,-0.5705726907704368,-0.06707878737143502,0.42213618402029507,-0.0029280262058407613,-0.10785374129723979,0.0226094594074171,-0.3408787028026298,0.15644369450277687,0.381492491985874,0
2084,-0.15836583557758876,-0.4063244370563418,0.13630146685002864,0.1952523819321736,0.08013915029418772,0.20516799642730787,0.08792089836254391,0.0495214373547589,-0.005170911973645054,1
6687,0.09986021716010235,-0.29438846693572707,-0.05908059763682283,0.4396529657933517,-0.02195904067551213,0.01508908936603559,0.015928770451078877,-0.1744931609783557,-0.14050205320728637,0
4513,0.12420764051129746,-0.13122529569571545,-0.11136539242842503,-0.1567878447509099,0.242440309904282,0.0647048290462674,0.16710252957083438,-0.09899408647757635,-0.027684330565076687,0
5767,-1.4510477006874192,-0.45832549578592197,-0.07841031824810984,0.35023657324983154,-0.12244811644236153,0.03546728704280644,-0.1645235754103661,0.10414534648770633,-0.09277629219431116,1
4246,-0.7462114414653097,0.23462266789282848,0.09593296211522617,-0.015109666813735323,0.30250391654311215,0.09433723889235224,-0.28943989528537156,0.1132447841378564,0.023229528110073394,1
6093,0.008917006758165535,0.0959300764228261,0.19993158340785477,0.09331518669003735,0.047025544445473355,-0.16289516003211524,0.17841412833849912,-0.21039336331795377,-0.3977812543877028,1
4691,-0.4461826115708054,-0.21365965011131877,0.007552911845502774,0.05309719605660185,0.10609883558645239,0.04520655295836895,-0.32483978071192704,-0.020281635432638973,0.08602474702663376,0
8134,0.024612441460693524,0.14755597992809755,0.02118983126326901,-0.14557588941895516,0.16694903860334587,0.19345563252274278,0.1581338776902731,0.2067563365245429,0.23557629814438075,1
1330,-0.8514909874383886,0.3363451826818521,-0.4918536527117565,0.0817160855586887,-0.07951501625466417,-0.2151599118867321,-0.13146917051729157,-0.36827378209122336,-0.09489147309457757,1
8205,0.16067446789481282,-0.11546513132093024,-0.23034767959631153,0.10848709840074977,0.1848226621398551,0.14543793721869336,-0.062050236803048,-0.16284775143778174,0.16056017837265835,0
1685,0.2914712535919073,-0.04633692861344742,-0.2602140011905286,0.1003829214935712,0.2130833017671544,-0.011205918627132494,0.019036754707932646,0.03427378286969089,-0.11082953384218497,0
8676,0.21331725875378915,-0.32953009128151856,0.03377581056072765,-0.07551131627767743,-0.022606117329972863,0.3141805760734431,-0.12339922830814881,-0.19386050540630306,0.061335187224337506,0
5796,0.35093545922425395,-0.2704081122594687,-0.04982834127069624,-0.06158388237981982,-0.010869785615082894,0.06129210010266939,0.16083762062692963,-0.08939183366976439,-0.1355256408081772,0
1778,-0.29510772733485413,-0.19063322253930706,0.34262629137103184,-0.08193508127627713,0.406611238991727,-0.19991671230593688,0.1094620022301197,0.26543713476014763,-0.03290496556069067,0
2919,0.48418088504399404,-0.27737932050627956,-0.20956685936867048,0.17255975841167198,-0.1026657070815995,0.13760012367250862,0.026220129792182356,0.03789787498699365,-0.0753016241304506,0
752,-1.21889307944677,-0.18397016830523083,0.10800233455782926,-0.07725053781175634,-0.3060436209955001,0.036323650253041295,-0.10343924755809003,0.10356408564243431,0.11108276241179382,1
4293,0.4633881278649774,-0.2702285303354788,-0.07970747617580676,-0.15845303323380142,-0.03615563372370234,-0.013519123125494081,0.07444899477741607,0.08572539868652192,0.092420978695957,0
3318,-0.03724607983756101,-0.22710746281819075,-0.16283382359639798,0.2629765440132729,0.1718284491990748,0.2678670868750528,-0.004238650178943537,0.019489217811398132,0.025132392011837257,1
5628,-1.1839514577700818,-0.370323918407961,-0.1290731858696209,-0.3546932770024979,-0.030861568850348187,0.1361657287189859,-0.19063318225056008,-0.19423321839724772,-0.1250449453948771,1
4857,0.41236852453105477,0.006304161867218348,0.19230719034094856,-0.4378365819394181,-0.10443277353283842,-0.012663067455562227,0.20757170692296412,0.25776833716828806,0.14486105297940222,0
477,0.11697155321330466,-0.10488733140481393,-0.047485067917069634,-0.04708150537494421,0.2780585850726328,-0.20641004883908398,0.18727229462271033,0.2078155672930437,0.20634744235889158,0
6276,0.15136098238939066,0.10713193815529146,-0.07037551643477724,0.24746981120884975,-0.0635504916122347,0.09849305812358455,0.03260177306370582,-0.13323822264785362,0.3206845764209423,0
3709,-0.24809648956237318,0.3249064509264129,-0.18420252330508868,0.11574641640570638,0.09256931113484979,0.014851621397556358,-0.365793908425685,-0.021417776595621774,0.06868474086141685,0
3008,0.32804010261842176,0.08580398771642603,-0.25494422796003136,0.053187508097893854,-0.07623981346613085,0.18301173636819135,0.24823332107928275,0.10538071976196171,0.1399965629475347,0
212,-0.4145923089748106,0.5705441112414643,0.36692726435565515,0.24096114468865976,0.22439688810729008,-0.1407650712346168,0.2086510432438271,-0.05711641859904992,0.04381059158684053,1
469,0.06159718430342659,-0.3571969651251903,0.027536594399733105,0.021437504587422274,0.039062805453264904,0.23299362984764227,0.050436619508852365,-0.016072688236539998,0.2611524170887398,0
1546,-0.5805145637200945,0.5417066402107361,0.14623290081755824,-0.08310664424503583,0.11832591971128026,0.08268469531141509,-0.16439673076054823,0.22966143224599547,-0.16335861857002765,1
7330,0.2564428760212464,-0.085536998313474,-0.41988635646971967,-0.06934734143660759,0.22428432530373343,0.16421330900229703,0.20130514972925162,-0.08075318017285196,0.06617713155478766,1
6112,-0.18074209317876433,-0.22993076250581196,0.1524925498619928,0.24978032249784782,0.18301527599171885,-0.0857756849653738,0.0933497886998994,-0.22320564396693887,0.17984054830248886,1
8650,0.2917581795011831,-0.028283924528721145,0.03293010895526105,0.3580021375332249,-0.27862042640579354,0.12643090637327914,-0.10829025516108265,-0.2247832526837995,-0.14812158781257256,0
6015,0.6209617285038866,-0.22926415369488323,-0.08364098062333003,-0.2096507251592125,-0.04643018245496189,-0.08367443666776253,0.03603573837445495,0.22554186444819668,-0.21085543248668082,0
7714,-0.5180969079973438,-0.39148805400333775,0.13187544035889753,-0.39559999630622295,0.06856987787065871,0.23623265663894433,-0.42192081573063167,-0.25510676575951086,0.06545899794620258,1
3313,-0.03763994861151532,0.12364378837370274,0.2238953392149845,0.06336178363802042,0.038242275333139175,-0.0028009595087880035,-0.06314276962549958,-0.5122215137162278,0.01468115506503409,1
1026,-0.5906159924472024,-0.39896194376756644,-0.15852882412303804,0.18530398682652288,-0.14532186999163432,-0.15901152820579867,0.3600685947597173,-0.006168608137138126,0.05605862751371482,0
3257,-0.031648976038780585,0.3297076344600244,0.07950519845924942,-0.08550820061244546,0.31816928185470383,-0.12015852918352354,0.13360305280762497,-0.03244808620120945,0.04630546424868953,1
6268,0.5225257487063184,0.04028926120463458,-0.47768443969507524,-0.16360602453978948,0.22400260478886957,0.09707844496162843,0.15877987834567686,0.013760705517450927,0.022727797966284213,0
5717,0.09273297466443292,-0.29562784502019646,0.08430118992724334,0.03397140952415861,0.07546715797688075,0.10817657665130143,-0.03605716126543712,-0.06589824861357019,0.022477551587657185,0
8543,-1.1205844912342813,-0.5161932362107633,0.14036092818608792,0.16270524627893285,-0.05714344442368424,-0.14615555004117142,0.3949864791419406,-0.2204772869955104,0.2368717454941074,1
1471,0.7403786669591336,0.27931712179830637,-0.20115844838760022,-0.08907538968307988,-0.11878027809619451,-0.09813950449033204,-0.1744848007146107,-0.06886629226018526,0.16802038776765682,0
3685,0.18745791474441098,0.034151617818962664,0.021275971938141902,0.390789332575927,-0.151109269295022,0.05944920694323941,0.0018641541676746032,0.06765796039191078,0.17372310818861514,0
7071,0.7595075222884746,-0.06078110892544314,-0.038498800340613926,-0.3102982294897186,0.006965735187570932,-0.26471815203001403,-0.23097319647807507,-0.09487135331742855,-0.1048008756922536,0
7259,0.7089354223673872,0.24127255555672852,-0.12816508433032525,0.0660227969813541,-0.132141204004955,-0.22667435221608057,-0.07069517920736201,0.25327579555774127,-0.09371048641397084,0
5787,0.05029040391331824,-0.2159764146938746,-0.021232914089311272,0.037058050087082295,0.15577294440002576,-0.05582911135881963,0.28114491015874166,-0.1905284237316031,-0.1321696879290225,0
774,0.008385917482075733,-0.3777694943562979,0.2581860130316185,-0.11039516125558047,0.01919214027917615,0.06789856379912385,0.11899776580989552,-0.18429453498332538,0.3034149388644427,0
1955,-0.8243065454396642,-0.2478771297412123,-0.5264712473754773,0.19324543078998052,-0.1630028546737673,0.014773256094631093,-0.1527345614197192,0.11437375864356188,-0.38713369043372214,0
2884,0.4668063528516843,-0.002717967958783993,-0.17335526148237512,0.18620124533270838,0.14669453485733075,-0.14461268673264915,-0.04661502274503748,0.1561691533825507,-0.06703015899037312,0
2200,0.17793530892287746,-0.05146789164847623,0.0744209560495156,0.03666692546899436,0.2264306428121562,-0.24669396086752804,-0.003941571877371763,-0.19433771005149725,-0.031627854522311316,0
5966,0.31060942340215786,0.3145260044632019,0.11507815672732702,-0.20702009793081352,-0.23311657690631876,0.202492790981883,0.13582291652111822,0.038019784979818325,-0.2088918729827164,0
642,-1.045379007999113,0.6043611103799488,-0.33165319332519083,0.12744328325780957,-0.1320141607928078,-0.15169487300902673,-0.16438350457512613,-0.16139687264913477,-0.1273188287006034,1
3056,0.17505381973870093,0.3973083522085904,-0.33070299406200465,-0.09793005046569592,0.2787908023656456,0.1372851045280561,0.20188915633167592,-0.20462505782493867,0.11466286134039305,1
197,0.7299026559781452,0.25360078085515725,-0.2494449269558544,-0.11568491269474143,-0.13078111175636242,-0.012946624362632608,-0.11577027860076061,-0.05493348475645393,0.19165645476188464,0
7098,-0.09929955639304944,0.46528030425914957,0.2013675023279109,0.4608774191068658,-0.06254091290552255,-0.023723850197892027,0.03591633248347148,-0.1429124309588929,0.17105237137102003,1
1156,0.4357439872427028,0.17200196208979893,0.017151127289105506,-0.28931291813447174,0.002169931906118694,-0.014448629559499548,-0.01615981217528395,-0.06362381335136569,-0.07693007129501839,0
1145,0.30744078626868665,-0.1977765236500112,-0.09569005878359482,-0.18080499991138124,0.11154206305331482,0.12131824459533536,0.024658070127768217,0.06433235065871157,0.029308468100929685,0
7166,-1.0287706354331831,0.08724047306332756,-0.0777263145999938,-0.23576195534767574,-0.16040000110379937,-0.3218636917057064,0.20467457214026485,-0.17038668478169272,0.025996757073808774,1
1109,-1.3970731910740422,0.528124039823532,-0.1600473915200641,-0.10977792432456038,0.03647279447752827,2.4671717815394345e-05,0.06049018550271357,0.038908379928878675,-0.09933505043562085,1
6726,0.12209245838027594,0.08723084967450646,0.2103374336993391,0.14048398693868208,-0.030654886550434246,-0.0925717512307539,0.13955148349384716,-0.03661663064833082,-0.22867995953110365,0
