row_id,efficiency_standard,eff_times_minutes_standard,plus_minus_standard,eff_per_min_standard,eff_per_point_standard,scoring_impact_standard,target
309,0.8092585913351478,0.41389066823041204,0.6199912378386608,0.9822091019286302,-0.5336584113999697,0.9745005083067019,1
8830,0.5304109036697143,0.5456762531999386,0.9934278608362089,-0.08200095246291018,1.490751872739742,-0.1790190521217322,1
8810,0.39098705983699755,-0.03753276098537699,-1.122713002816564,0.9616988717894469,-0.3472676947016837,0.3465765540412237,0
4127,2.0640731858295984,2.4441400857982227,0.7444701121711769,0.5193223618797496,-0.6118964900140643,3.0164161818070347,1
88,-0.7244036908247362,-1.121584798750054,-1.371670751481596,1.8570332037835515,0.7572698857326002,-0.9185739315899621,0
3321,1.088106279000581,1.0260000299967642,-0.5003186311539836,0.42576841718585634,1.050662680535457,0.46285876779409,1
2898,-0.16670831549386933,-0.2719145798675826,0.12207574050859663,-0.12090868123280166,-0.5336584113999697,-0.16506518647138824,1
402,-0.8638275346574529,-1.0577150305959635,-0.37583975682146753,0.6250898006816888,0.46387709092974333,-0.960435528540994,0
4181,1.227530122833298,1.3635560897432697,-0.9982341284840478,0.19445584937623325,-0.8197163863327547,1.8303376015277981,1
1021,-1.0032513784901695,-0.5259486351048929,-0.6247975054864996,-1.937125299789864,-0.6296778715172683,-0.8627584689885863,0
882,-1.1426752223228864,-1.265219526227805,-1.122713002816564,0.8416494827929735,-0.5336584113999697,-0.9790406827414526,0
2593,0.8092585913351478,0.32487759768082,1.1179067351687249,1.2179236871102772,0.3905288922290294,0.45355619069386066,1
6511,-1.9792182853191866,-1.3513425620192938,-0.5003186311539836,-2.6114143196407924,-0.005551380754827013,-1.444169537752918,0
5734,-0.5849798469920194,-0.6421280323806593,-0.0024031338239194067,-0.3016780314591519,-1.589872472690254,-0.12320358952035636,0
6663,-1.4215229099883198,-1.1259198508872095,-0.0024031338239194067,-1.4433485493138098,1.050662680535457,-1.2953283041492492,0
6985,0.8092585913351478,0.478627446811934,1.2423856095012409,0.8221292569398886,-0.3390926632675489,0.8442644289034916,1
6871,0.5304109036697143,0.24511263835715963,-0.2513608824889515,0.5911867287715548,1.050662680535457,-0.058085549818751206,1
7309,-1.1426752223228864,-1.1600222610328326,0.49551236350614475,-0.02024356641247376,-0.8697265218105146,-0.9139226430398475,0
6041,0.9486824351678644,0.9806264842945371,1.2423856095012409,0.16362573287223994,-0.20011712888724784,0.93263891135567,1
258,-0.44555600315930277,-0.4326005124181451,0.8689489865036929,-0.5301210970499941,0.7866091652128858,-0.7464762552357199,0
4476,-1.282099066155603,-1.223892029186923,-1.745107374479144,-0.2521338391748929,0.06046199807581553,-1.14648707054558,0
289,1.227530122833298,1.0499873184890243,-1.371670751481596,0.7313874020841393,-0.6714254628726153,1.686147656474244,0
8036,-2.25806597298462,-1.5438188769089962,-0.2513608824889515,-2.7760238195284908,3.6911978337611684,-1.5744056171561283,0
7793,-0.30613215932658605,0.32950165329378583,-0.7492763798190156,-1.716849906812713,-0.1680458517225631,-0.4208860567276942,0
6436,1.7852254981641649,2.3236256363853003,0.9934278608362089,0.10056789861571615,0.6337360773945553,1.4628858060687404,1
4199,-0.7244036908247362,-0.81697513524593,-0.7492763798190156,-0.10610885138970882,1.380729574688671,-0.9976458369419112,0
8225,0.9486824351678644,0.7124312587425187,0.3710334891736287,0.6802716156173866,-0.40163165373868404,1.067526279308995,1
5661,-0.7244036908247362,-0.9398016124653349,-0.12688200815643544,0.5263023559000649,-0.48964949217954074,-0.6813582155341148,0
4687,-1.4215229099883198,-1.216088935340043,-0.9982341284840478,-0.9668293422367692,-1.0617654420451117,-1.0720664537437457,0
4872,-0.027284471661152596,0.5023257318283837,-0.7492763798190156,-1.3489536407199056,0.6105734883311718,-0.4022809025272356,0
7616,-1.83979444148647,-1.4328415421978165,-2.367501746141724,-1.5010864839103528,0.5225556498903151,-1.4209130950023448,0
738,0.9486824351678644,1.4248248266150672,0.49551236350614475,-0.505571438167447,0.5555623393056364,0.5279768074956952,1
4697,0.5304109036697143,0.08731674056470025,1.740301106831305,1.028496780841959,-0.19194209745311303,0.42564845939317275,0
7398,-0.44555600315930277,-0.3282702576506037,-0.9982341284840478,-0.821353526614692,-0.04956029997525596,-0.5697272903313632,0
5275,-1.5609467538210364,-1.3574116350113112,0.49551236350614475,-0.6465444679476193,3.0310640454547406,-1.4255643835524594,0
1818,-1.0032513784901695,-0.8120620761571536,-1.24719187714908,-1.1541295751736038,0.170484296126887,-1.0022971254920259,0
8688,-0.44555600315930277,-0.5369307671856868,1.2423856095012409,-0.192389372008581,1.344055475338314,-0.8348507376878983,0
544,0.669834747502431,0.5205329508044368,-0.2513608824889515,0.33847217577805344,0.8620530267336207,0.12796599218583493,1
4930,0.5304109036697143,1.0716625791748016,0.24655461484111268,-0.9260880837014844,0.34651997300860105,0.18378145478721078,1
7979,-0.30613215932658605,-0.5953094692993803,0.6199912378386608,0.5378207822463437,-0.45821454987923477,-0.3278602857254011,0
4124,1.088106279000581,0.8959484658821001,-0.5003186311539836,0.6719594181777055,-0.9297386843838261,1.7187066763250465,1
4416,0.8092585913351478,0.26823291642198877,0.3710334891736287,1.3782687184093925,0.3905288922290294,0.45355619069386066,1
5863,0.25156321600428083,-0.44271563407150805,-0.2513608824889515,2.0381813467182175,1.5307599811219497,-0.4022809025272356,0
8542,-0.44555600315930277,-0.591841427589656,0.3710334891736287,0.007973170317465382,-0.04956029997525596,-0.5697272903313632,0
1840,-0.027284471661152596,-0.4768180442171309,-0.0024031338239194067,1.0947768766460027,-0.35762273451825566,-0.09529585821966843,1
2345,1.088106279000581,1.3554639924205796,-1.496149625814112,-0.10833484205716615,0.4293602915411721,0.7419360808009692,1
4335,0.8092585913351478,0.43816696019848295,-0.37583975682146753,0.9211147993863839,-0.3390926632675489,0.8442644289034916,1
2134,-1.5609467538210364,-1.2270710674208372,1.1179067351687249,-1.5160215072924004,-0.08099524227556193,-1.272071861398676,0
6189,-0.027284471661152596,-0.4768180442171309,0.7444701121711769,1.0947768766460027,1.5787697111805998,-0.6069375987322804,1
2030,-0.16670831549386933,-0.472193988604165,-0.8737552541515317,0.5565764499252419,-0.5336584113999697,-0.16506518647138824,0
2949,-1.282099066155603,-1.2201349840013882,-0.0024031338239194067,-0.27929360723433594,0.6734433729317844,-1.2069538216970706,0
801,-1.1426752223228864,-1.2692655748891504,-0.8737552541515317,0.8811023336368853,-0.1229084986759699,-1.0441587224430577,0
6232,-0.44555600315930277,-0.7236270125591823,-0.12688200815643544,0.568988288830396,0.3305167296557179,-0.6581017727835415,0
1406,-0.5849798469920194,-0.787785784189083,0.24655461484111268,0.3133533210350948,1.050662680535457,-0.8767123346389303,1
57,0.5304109036697143,0.3202535420678544,0.49551236350614475,0.40535887926412467,-0.7977119267225404,0.7884489663021157,1
70,0.669834747502431,0.14598444615420442,0.9934278608362089,1.298307942897205,-0.26960489607739835,0.6303051555982175,1
8039,-0.5849798469920194,-0.636925969816073,0.24655461484111268,-0.3208977612245967,2.5595399109501495,-1.0441587224430577,0
712,-0.30613215932658605,-0.6010895388155877,0.9934278608362089,0.5624648572197803,0.5705653799489641,-0.6069375987322804,0
5709,-0.8638275346574529,-0.7479033045272528,0.12207574050859663,-0.8974626222192253,-0.9805182065612434,-0.6627530613336562,0
266,0.11213937217156413,-0.30832901781968824,0.24655461484111268,0.9369267756473172,-0.18158705763654104,-0.025526529967948634,1
1587,-0.8638275346574529,-0.9374895846588518,-0.5003186311539836,-0.08934577881232872,1.050662680535457,-1.0348561453428284,0
5152,-0.16670831549386933,-0.38722696671591794,1.491343358166273,0.24640459568546108,0.8106140302422109,-0.5557734246810191,0
2408,-0.7244036908247362,-0.7285400716479584,-1.24719187714908,-0.47519183263089443,-1.0240435112847446,-0.5232144048302165,0
4632,-0.7244036908247362,-0.772757603446944,-0.5003186311539836,-0.2982690274028952,0.7572698857326002,-0.9185739315899621,0
2023,1.645801654331448,1.54620628645542,1.864779981163821,0.8787662020962315,-0.6392798175289977,2.3233741878399514,1
1966,1.3669539666660147,0.7641628809125739,1.1179067351687249,1.732796247447645,0.7400114860383147,0.9000798915048674,1
4030,-1.5609467538210364,-1.3319793291399993,1.2423856095012409,-0.8509723372194119,0.6105734883311718,-1.323236035449937,0
4891,1.7852254981641649,2.4045466096122023,0.6199912378386608,0.007973170317466017,-0.5336584113999697,2.439656401592818,1
5951,0.11213937217156413,-0.02250458024323823,1.615822232498789,0.0427806776704583,-0.4346383431540053,0.0814531066846884,1
8849,-0.44555600315930277,-0.5259486351048929,0.9934278608362089,-0.2304582550505297,-0.6468242036810712,-0.3929783254270063,0
8114,-0.7244036908247362,-0.7678445443581681,0.9934278608362089,-0.31864522059759587,-0.14958057093077523,-0.7604301208860639,0
2706,0.11213937217156413,-0.3349173375942419,-1.496149625814112,1.0373246983378865,-0.18158705763654104,-0.025526529967948634,0
4937,-0.027284471661152596,-0.1525561443579019,-2.8654172434717884,-0.027881179361932244,0.2381903256967768,-0.2999525544247132,0
3124,0.5304109036697143,0.4780494398603131,0.3710334891736287,0.05427053446659109,-0.6170437320281498,0.6675154639991348,1
7695,0.669834747502431,0.29424322924492124,-0.5003186311539836,0.8781608541422662,1.2537807692451277,0.0023812013327392896,1
2026,1.227530122833298,1.686083968747636,-0.6247975054864996,-0.2582954265401938,-0.1375781384161127,1.253577821313581,1
7711,-1.0032513784901695,-0.8033919718828427,0.12207574050859663,-1.1841839565225107,1.42788198813913,-1.1418357819954654,0
2303,1.645801654331448,1.5855107591656294,-0.6247975054864996,0.8141309982092553,2.1823206033464757,0.583792270097071,1
7095,0.8092585913351478,0.8023113397195425,-2.1185439974766918,0.1392198264833342,0.11870909704402954,0.583792270097071,0
2084,0.25156321600428083,0.27170095813171297,0.6199912378386608,-0.25781923828947984,-0.8949948007887512,0.49076649909477793,1
6687,-0.5849798469920194,-0.20515477695538836,-1.496149625814112,-1.4907386462813619,-1.2598055785370401,-0.2906499773244839,0
4513,0.25156321600428083,-0.248505298326943,-0.5003186311539836,1.2104968808690941,-0.5025932919502549,0.26750464868927454,0
5767,1.9246493419968815,2.6299693207442867,-0.8737552541515317,0.03015283779355864,-0.5742820291419035,2.7233850031498115,1
4246,1.645801654331448,2.0178599589779345,-0.2513608824889515,0.18998189197242446,0.49476054301425487,1.374511323616562,1
6093,-0.30613215932658605,0.15609956780756717,0.24655461484111268,-1.4529361411858583,-0.7096940882816837,-0.23483451472310804,1
4691,0.669834747502431,0.6063669831201148,-0.9982341284840478,0.15984032023338654,-0.4780681976478493,0.7558899464513131,0
8134,0.669834747502431,0.05234731999164642,0.49551236350614475,1.5975160061041014,0.22549544515242248,0.37913557389202623,1
1330,1.5063778104987313,1.5227970049147803,-0.2513608824889515,0.5888542632819873,0.12647537690645808,1.4396293633181672,1
8205,0.11213937217156413,-0.06903413984870664,-0.7492763798190156,0.16871345708240643,-0.18158705763654104,-0.025526529967948634,0
1685,-0.30613215932658605,-0.40456717526453984,-1.122713002816564,-0.16438689621361516,-0.45821454987923477,-0.3278602857254011,0
8676,0.11213937217156413,-0.5941534553961388,0.3710334891736287,2.240097152485932,0.8306180844333148,-0.3464654399258597,0
5796,-0.7244036908247362,-0.9594538488204395,1.615822232498789,0.6437903046321197,-1.0240435112847446,-0.5232144048302165,0
1778,0.669834747502431,1.0667495200860253,-1.24719187714908,-0.6184686443223071,-0.036616500204541734,0.5047203647451218,0
2919,-1.1426752223228864,-1.1074236284353463,0.6199912378386608,-0.3588444071717575,-1.1497832804859685,-0.8488046033382424,0
752,1.7852254981641649,1.7976393104104371,0.9934278608362089,0.8027445882107833,-0.21220195796379568,2.114066203084792,1
4293,-1.0032513784901695,-1.0244796308777715,0.12207574050859663,-0.21910437765205312,-0.9297386843838261,-0.7929891407368664,0
3318,0.39098705983699755,0.24424562792972834,0.3710334891736287,0.18947806160106107,-0.5629976908802553,0.46285876779409,1
5628,2.3429208734950318,2.134906366681132,1.366864483833757,1.5614923724318837,0.45054105480234097,2.3605844962408686,1
4857,-0.7244036908247362,-1.0675411487735158,-0.6247975054864996,1.3963080522070583,-0.14958057093077523,-0.7604301208860639,0
477,-0.30613215932658605,-0.09822349090555352,-0.37583975682146753,-0.9710167881471503,-1.1238956809445402,-0.0487829727185219,0
6276,-0.16670831549386933,-0.2112238499474061,-1.8695862488116601,-0.2933899695528624,-0.5336584113999697,-0.16506518647138824,0
3709,0.5304109036697143,0.41793671689175743,-0.9982341284840478,0.18224198620105037,0.06046199807581553,0.30471495709019175,0
3008,-0.5849798469920194,-0.7305630959786309,-0.2513608824889515,0.05253979188157761,-1.4345468754416826,-0.20692678342242013,0
212,1.088106279000581,1.407484618066445,0.12207574050859663,-0.18277196997693018,0.170484296126887,0.8814747373044088,1
469,0.11213937217156413,-0.17538741894692061,0.49551236350614475,0.48293616905849207,-0.4346383431540053,0.0814531066846884,0
1546,1.3669539666660147,1.3005533320166103,1.366864483833757,0.6250898006816888,0.46387709092974333,1.0489211251085364,1
7330,-0.027284471661152596,-0.38144689719971064,-1.122713002816564,0.7129008627097999,-1.00308688308454,0.2116891860878987,1
6112,0.25156321600428083,0.5352721280707651,-0.12688200815643544,-0.7566757157023437,-0.7096940882816837,0.37913557389202623,1
8650,-0.8638275346574529,-0.715534915236492,-0.8737552541515317,-1.0082919214149728,-0.7096940882816837,-0.7371736781354906,0
6015,-1.4215229099883198,-1.3409384368901205,-1.496149625814112,-0.024913922836740505,-0.7096940882816837,-1.1278819163451215,0
7714,0.9486824351678644,1.097961895473545,-0.2513608824889515,-0.032784338292447986,0.02378789872545856,0.797751543402345,1
3313,0.39098705983699755,0.44654806099698346,0.12207574050859663,-0.24775769600782893,0.8475445918257872,-0.1185523009702417,1
1026,0.5304109036697143,0.8537539584137869,2.3626954784938854,-0.6163319546015188,-0.9611736266841321,0.9093824686050967,0
3257,0.669834747502431,0.4971236692637972,-0.8737552541515317,0.3894634509062584,0.5225556498903151,0.2535507830389306,1
6268,-0.44555600315930277,-1.0256356447810129,-1.122713002816564,2.5363064057633213,-0.3711639404322336,-0.48135280787918466,0
5717,-0.027284471661152596,-0.12712383848658995,0.7444701121711769,-0.09799635206831013,-0.08099524227556193,-0.19762420632219083,0
8543,1.5063778104987313,2.2094692634402064,-0.7492763798190156,-0.31741559842003353,-0.8789591622064088,2.3605844962408686,1
1471,-1.4215229099883198,-1.2750456444053577,0.3710334891736287,-0.5735668915556928,2.1068767418257415,-1.351143766750625,0
3685,-0.5849798469920194,-0.43924759236178357,-1.8695862488116601,-0.9457525311545155,-0.8354338574829077,-0.4580963651286114,0
7071,-1.5609467538210364,-1.3446954820756554,0.24655461484111268,-0.7513625792621367,5.451554602578309,-1.4767285576037206,0
7259,-1.7003705976537533,-1.3322683326158096,-0.2513608824889515,-1.527686857476402,0.170484296126887,-1.351143766750625,0
5787,-0.16670831549386933,-0.18087848498731782,0.6199912378386608,-0.37490941056544597,-1.3119214039296525,0.22564305173824267,0
774,0.11213937217156413,-0.38144689719971064,-0.8737552541515317,1.2218058812818051,-0.6579188891988262,0.18843274333732543,0
1955,1.088106279000581,0.9826495086252095,0.24655461484111268,0.5053147937844493,-0.6296778715172683,1.4396293633181672,0
2884,-0.8638275346574529,-0.9421136402718177,1.1179067351687249,-0.06539034518037906,-0.005551380754827013,-0.8860149117391596,0
2200,-0.30613215932658605,-0.2716255763917722,1.366864483833757,-0.553041948195464,-0.1680458517225631,-0.4208860567276942,0
5966,-0.30613215932658605,-0.7166909291397334,-1.122713002816564,1.1084259027851358,0.170484296126887,-0.5139118277299872,0
642,1.7852254981641649,2.3236256363853003,-1.122713002816564,0.10056789861571615,0.3905288922290294,1.6256809053227534,1
3056,0.5304109036697143,-0.14562006093845323,0.3710334891736287,1.8225840182508815,-0.19194209745311303,0.42564845939317275,1
197,-1.282099066155603,-1.2952758877120831,-1.745107374479144,0.33459156123252787,1.490751872739742,-1.2674205728485612,0
7098,0.11213937217156413,0.6023209344587698,-0.2513608824889515,-1.1841839565225107,0.10761441152627449,-0.13250616662058567,1
1156,-0.5849798469920194,-0.7097548457202846,0.6199912378386608,-0.03577571507115756,1.050662680535457,-0.8767123346389303,0
1145,-0.16670831549386933,-0.6724733973407476,-1.745107374479144,1.4657404342254154,0.03507223698710686,-0.36041930557620366,0
7166,1.5063778104987313,1.293906252072972,1.2423856095012409,0.9790920456764745,-0.5996717902306122,2.0535994519333016,1
1109,2.9006162488258984,3.1394824485979593,0.3710334891736287,1.3755349617049701,0.5005511902801009,3.1699087039608185,1
6726,-0.30613215932658605,-0.3756668276835034,0.24655461484111268,-0.25486462142678074,-0.45821454987923477,-0.3278602857254011,0
7289,-1.0032513784901695,-0.6039795735736913,-0.6247975054864996,-1.759420612130611,-0.9297386843838261,-0.7929891407368664,0
1421,0.9486824351678644,0.8549099723170286,-0.2513608824889515,0.3930177081788242,-0.40163165373868404,1.067526279308995,1
6533,1.645801654331448,1.929424895379963,-0.7492763798190156,0.30601245202746036,-0.48964949217954074,2.1652303771360533,1
5649,-0.8638275346574529,-1.15019614285528,0.8689489865036929,1.3431891523782393,1.050662680535457,-1.0348561453428284,0
3860,1.3669539666660147,2.02190600763928,-0.9982341284840478,-0.3799057034869285,-0.3896292212240215,1.644286059523212,1
2969,0.9486824351678644,0.33528172280999313,-0.37583975682146753,1.6219705112700495,0.02378789872545856,0.797751543402345,1
7030,-1.5609467538210364,-1.5545120055139798,1.864779981163821,2.1564761241829187,-1.3258189573676826,-1.1185793392448922,0
3858,-1.1426752223228864,-0.8444304654479144,0.6199912378386608,-1.5172157045061476,-0.8697265218105146,-0.9139226430398475,0
1759,-1.1426752223228864,-0.9293974873361616,-0.37583975682146753,-1.2158341457306518,-0.8697265218105146,-0.9139226430398475,0
958,0.11213937217156413,0.11043701862952941,1.989258855496337,-0.28398367707191563,0.10761441152627449,-0.13250616662058567,1
6886,0.25156321600428083,0.2578287912928156,-1.24719187714908,-0.22809754786866857,0.6444265031161173,-0.1790190521217322,0
1681,-1.4215229099883198,-0.9837301407885101,-0.5003186311539836,-1.9917742682528174,-1.3498238223970076,-1.0162509911423698,0
5415,-2.1186421291519033,-1.4715680079564055,-0.0024031338239194067,-2.5836727575955263,-1.9199393668434679,-1.3697489209510836,0
634,1.9246493419968815,1.9016805617021684,0.24655461484111268,0.9616988717894469,0.0904680793624716,2.0535994519333016,1
3134,0.669834747502431,0.5829577015794756,-0.8737552541515317,0.2073049085672367,0.5225556498903151,0.2535507830389306,0
2885,-1.5609467538210364,-1.1793854939121269,-0.8737552541515317,-1.7488899639730253,-0.08099524227556193,-1.272071861398676,0
4998,-2.25806597298462,-1.6357219822166924,-2.1185439974766918,-1.8994782326264965,1.050662680535457,-1.5464978858554403,0
1262,1.227530122833298,1.2829241199921777,0.8689489865036929,0.32223808627528194,0.8856292334588503,0.676818041099364,1
119,0.25156321600428083,-0.03348671232403162,1.740301106831305,0.5012795676305595,-0.005551380754827013,0.04424279828377117,1
6559,0.8092585913351478,1.5548763907297312,-0.8737552541515317,-0.9457525311545155,-0.3390926632675489,0.8442644289034916,0
8351,1.3669539666660147,1.4022825555018588,0.49551236350614475,0.4563057650265169,-0.005551380754827013,1.3466035923158741,1
7962,1.3669539666660147,1.6427334473760822,1.366864483833757,0.09651534419417453,0.21680947425365343,1.1977623587122053,1
4966,-1.83979444148647,-1.3079920406477392,0.12207574050859663,-2.260597672989674,-0.8354338574829077,-1.337189901100281,0
3091,1.5063778104987313,2.161783689931496,-1.994065123144176,-0.2645198872459575,-0.08099524227556193,1.5931218854719509,1
8248,-0.7244036908247362,-0.5811482989846726,-0.2513608824889515,-0.9754404907334098,-0.48964949217954074,-0.6813582155341148,0
4658,-1.7003705976537533,-1.3756188539873644,-2.6164594948067563,-1.2283379241832502,1.050662680535457,-1.3976566522517715,0
5031,0.8092585913351478,-0.006898392549478291,0.3710334891736287,2.29775514081187,-0.1229084986759699,0.7140283495002813,1
8218,-0.30613215932658605,-0.5548489826859293,-0.0024031338239194067,0.37150090406239095,-0.7096940882816837,-0.23483451472310804,0
7463,0.25156321600428083,0.3549339591650978,-0.37583975682146753,-0.4282736016492129,-0.26960489607739835,0.15587372348652287,0
5282,0.39098705983699755,0.5332491037400928,-0.37583975682146753,-0.4123618652856867,0.48483371912994794,-0.0022700872173753643,1
2447,0.39098705983699755,0.9017285353983074,-0.37583975682146753,-0.995948620705672,-0.10457144900079142,0.23029434028835732,1
5317,-0.5849798469920194,-0.397631091845091,0.24655461484111268,-1.0555339068635206,-1.0617654420451117,-0.3743731712265477,0
3881,0.9486824351678644,0.08384869885497608,1.1179067351687249,2.454486926267331,0.2740346942926008,0.6628641754490201,1
7766,-2.25806597298462,-1.6443920864910033,-1.371670751481596,-1.775079228086673,-0.26960489607739835,-1.5185901545547524,0
2132,0.669834747502431,0.668791733895154,0.7444701121711769,0.03759198092218524,0.5225556498903151,0.2535507830389306,1
1173,0.9486824351678644,1.1566296010630484,0.3710334891736287,-0.12522874329593886,-0.9010372153270247,1.4721883831689697,0
6740,2.0640731858295984,2.187504999278619,1.491343358166273,0.8554482631373953,0.21049240450909473,2.155927800035824,1
5059,0.11213937217156413,-0.08897537967962205,1.1179067351687249,0.2247290115610979,-0.18158705763654104,-0.025526529967948634,1
3659,-0.44555600315930277,-0.6083146257108467,-0.12688200815643544,0.07155488374893121,-0.3711639404322336,-0.48135280787918466,0
7857,0.39098705983699755,0.3453968444633559,0.49551236350614475,-0.03924097331976103,-0.5629976908802553,0.46285876779409,1
7916,-0.30613215932658605,-0.42768745332936897,1.989258855496337,-0.08934577881232808,-0.45821454987923477,-0.3278602857254011,0
93,1.5063778104987313,1.7612248724583308,0.7444701121711769,0.23505071828698582,0.12647537690645808,1.4396293633181672,1
3627,-0.5849798469920194,-0.657734220074419,-0.12688200815643544,-0.24300727743831865,0.0904680793624716,-0.7092659468348027,0
5141,0.25156321600428083,-0.2693135485852894,1.491343358166273,1.2894107868326827,0.2962240653281109,-0.06738812691898051,1
5786,-0.7244036908247362,-0.6597572444050915,0.12207574050859663,-0.7241399200240969,2.1823206033464757,-1.0767177422938603,0
5153,-0.44555600315930277,-0.7620644748419606,-0.8737552541515317,0.7583664887345068,-0.3711639404322336,-0.48135280787918466,0
5217,1.088106279000581,1.1127010727398734,0.6199912378386608,0.2736738789386922,-0.06114159450694742,1.0210133938078485,1
2211,0.5304109036697143,0.20002809613074238,-0.12688200815643544,0.7092420684586287,-0.6170437320281498,0.6675154639991348,1
4826,1.3669539666660147,1.5595004463426967,-1.371670751481596,0.2153048445505057,0.46387709092974333,1.0489211251085364,1
6275,-1.9792182853191866,-1.5732972314416536,0.7444701121711769,-0.8479345104907223,2.8110194493525977,-1.5185901545547524,0
3735,-0.8638275346574529,-0.6785424703327654,-0.2513608824889515,-1.127414569530131,-1.4138367958085398,-0.5139118277299872,0
7549,-1.7003705976537533,-1.45942986197237,-0.2513608824889515,-0.4581333755147057,2.370930257148313,-1.444169537752918,0
8915,-0.44555600315930277,-1.0585820410233946,-1.371670751481596,2.842472632734192,1.344055475338314,-0.8348507376878983,0
6714,-1.282099066155603,-1.1562652158472977,-1.620628500146628,-0.6955949701126841,4.351331622067596,-1.3883540751515422,0
8541,-0.30613215932658605,-0.27740564590797945,2.8606109758239495,-0.5375156995281323,0.170484296126887,-0.5139118277299872,1
5104,0.5304109036697143,0.3503099035521319,0.6199912378386608,0.33459156123252787,0.6734433729317844,0.06284795248422978,1
6222,-0.30613215932658605,-0.7976119023666355,-1.24719187714908,1.5623879876336773,0.170484296126887,-0.5139118277299872,0
816,-0.5849798469920194,-0.657734220074419,0.7444701121711769,-0.24300727743831865,0.5225556498903151,-0.7929891407368664,0
4964,-1.9792182853191866,-1.5108724806666147,-0.6247975054864996,-1.5815696654691693,-1.212653165086581,-1.3697489209510836,0
619,0.25156321600428083,-0.36641871645757157,2.9850898501564656,1.6870677151625033,0.2962240653281109,-0.06738812691898051,1
4399,-1.5609467538210364,-1.1380579968712448,-0.37583975682146753,-1.92525460293655,-1.589872472690254,-1.067415165193631,0
4413,-0.8638275346574529,-0.877376861690296,-0.0024031338239194067,-0.3799057034869285,-0.9805182065612434,-0.6627530613336562,0
4856,-1.4215229099883198,-0.9490497236912664,0.24655461484111268,-2.0990952399113296,-0.26960489607739835,-1.1836973789464973,0
7024,0.11213937217156413,0.3364377367132345,-0.7492763798190156,-0.7480289101176408,-0.18158705763654104,-0.025526529967948634,1
1043,0.669834747502431,0.3878803554074796,-1.496149625814112,0.6415671677988519,-0.26960489607739835,0.6303051555982175,1
2373,-0.8638275346574529,-1.2195569770497676,1.2423856095012409,2.0213940956472034,0.46387709092974333,-0.960435528540994,0
2752,-0.5849798469920194,-0.9022311606099873,0.3710334891736287,0.9300836551660658,0.0904680793624716,-0.7092659468348027,0
3299,-0.7244036908247362,-0.5025393535642533,0.9934278608362089,-1.1972845842899829,-1.2378011189268259,-0.44414249947826745,0
1075,-1.7003705976537533,-1.5201205918925464,0.9934278608362089,0.34858949227174507,4.571376218169739,-1.4906824232540645,0
1397,-0.8638275346574529,-0.821888194334706,-1.745107374479144,-0.6177744618700333,0.46387709092974333,-0.960435528540994,0
8791,0.8092585913351478,0.71329826916995,0.7444701121711769,0.30978510116302915,-0.1229084986759699,0.7140283495002813,1
5805,-0.7244036908247362,-0.6744964216714201,-1.8695862488116601,-0.6732594735910921,-0.14958057093077523,-0.7604301208860639,0
