row_id,prediction_proba,prediction
140,0.5819967544027981,True
141,0.06573122403199258,False
142,0.18935700536432912,False
143,0.9498465904655545,True
144,0.1883844053741808,False
145,0.775817091047895,True
146,0.3898857036611052,False
147,0.5787638012848183,True
148,0.33620845946586475,False
149,0.09875014642134984,False
150,0.052484034089686514,False
151,0.7928322721701712,True
152,0.40211410501254613,False
153,0.020965575440583296,False
154,0.6491688379391078,True
155,0.03154581670794414,False
156,0.17493806506973825,False
157,0.9695899360101767,True
158,0.8784640602174317,True
159,0.07224910735133062,False
160,0.18817063233113457,False
161,0.8374166521446886,True
162,0.018020629850449856,False
163,0.4731319880179252,False
164,0.9121233454077281,True
165,0.013292604519389588,False
166,0.4731319880179252,False
167,0.14842255517442518,False
168,0.7910779061588114,True
169,0.8253711540848803,True
170,0.8679553826736158,True
171,0.016277362850365847,False
172,0.8398868676990238,True
173,0.8380093514854371,True
174,0.0212025198368038,False
175,0.031127777944733155,False
176,0.01299697411442855,False
177,0.1027108170251498,False
178,0.1457771987919115,False
179,0.9735410844124007,True
180,0.01967927695265368,False
181,0.021486625177958574,False
182,0.01299697411442855,False
183,0.025423977333901168,False
184,0.8934755940714402,True
185,0.09804235098003575,False
186,0.944230103734509,True
187,0.026325315846465875,False
188,0.5743681925866158,True
189,0.3392505393065966,False
190,0.5165536420981501,True
191,0.17884774405032378,False
192,0.02741013930369835,False
193,0.10663555112649682,False
194,0.6369963815033548,True
195,0.32599572144853245,False
196,0.07224910735133062,False
197,0.9726443841797676,True
198,0.015154727080079996,False
199,0.9741435212274189,True
200,0.5962104754448669,True
201,0.06573122403199258,False
202,0.9789819621255771,True
203,0.39487622618990853,False
204,0.032185399384795255,False
205,0.9748657924558908,True
206,0.02593476392929461,False
207,0.9286237629824761,True
208,0.01299697411442855,False
209,0.10733264294386727,False
210,0.8321421924488631,True
211,0.8679321760038017,True
212,0.026325315846465875,False
213,0.01299697411442855,False
214,0.01967927695265368,False
215,0.35558514913124883,False
216,0.10996016964242457,False
217,0.1053532543217123,False
218,0.7933168820336437,True
219,0.020965575440583296,False
220,0.024167737437297828,False
221,0.06573122403199258,False
222,0.5618740281130662,True
223,0.14730326360140095,False
224,0.01733055257474864,False
225,0.5510969377017614,True
226,0.021486625177958574,False
227,0.40211410501254613,False
228,0.016946659724531674,False
229,0.017563706087159476,False
230,0.17062233334423446,False
231,0.02537641309315164,False
232,0.35247473165723175,False
233,0.12307483063440042,False
234,0.1027108170251498,False
235,0.9419347968779567,True
236,0.9383173498953215,True
237,0.852653837288775,True
238,0.09430870719220168,False
239,0.9459556298071551,True
240,0.9142226967290608,True
241,0.016277362850365847,False
242,0.8543544101486903,True
243,0.03154581670794414,False
244,0.9452030261834592,True
245,0.958539553244712,True
246,0.03154581670794414,False
247,0.7090397709090682,True
248,0.01964993836482447,False
249,0.47982627042197507,False
250,0.021318708550823285,False
251,0.6337342389818862,True
252,0.4537660625705273,False
253,0.01299697411442855,False
254,0.025098379110622668,False
255,0.06573122403199258,False
256,0.016277362850365847,False
257,0.8250203365307328,True
258,0.041931090814853036,False
259,0.7741876253777621,True
260,0.7781737537420202,True
261,0.25457879896699104,False
262,0.03686712736989441,False
263,0.3898857036611052,False
264,0.10447355163531741,False
265,0.3133327126672523,False
266,0.10445129690696199,False
267,0.01647522956539563,False
268,0.09607062415835788,False
269,0.017563706087159476,False
270,0.02741013930369835,False
271,0.9789819621255771,True
272,0.01894566931287873,False
273,0.9286237629824761,True
274,0.7625047352384914,True
275,0.7625047352384914,True
276,0.24062137020943444,False
277,0.9695899360101767,True
278,0.9327072055646374,True
279,0.38496576354689493,False
280,0.06573122403199258,False
281,0.4957386628735031,False
282,0.020965575440583296,False
283,0.638921653542353,True
284,0.9581360096675139,True
285,0.7513809283938205,True
286,0.1457771987919115,False
287,0.013292604519389588,False
288,0.026325315846465875,False
289,0.529515234250952,True
290,0.04083891932688881,False
291,0.4731319880179252,False
292,0.033955580271430925,False
293,0.6311702703959786,True
294,0.013292604519389588,False
295,0.029789995446618124,False
296,0.8578323056439662,True
297,0.029195837745802356,False
298,0.17858401910770047,False
299,0.9776771993884789,True
300,0.5124536425550069,True
301,0.8248758799955921,True
302,0.19502215130483594,False
303,0.47982627042197507,False
304,0.25373369230100157,False
305,0.6337342389818862,True
306,0.24423647193639453,False
307,0.09875014642134984,False
308,0.8679321760038017,True
309,0.01894566931287873,False
310,0.7509942716903188,True
311,0.020965575440583296,False
312,0.02741013930369835,False
313,0.021729919230280222,False
314,0.4189349489995237,False
315,0.33345619250759,False
316,0.33132515862869444,False
317,0.05416227988956779,False
318,0.6817125282594247,True
319,0.06495984868280509,False
320,0.2090744823063547,False
321,0.9748657924558908,True
322,0.12057451307242267,False
323,0.8578323056439662,True
324,0.18817063233113457,False
325,0.8250203365307328,True
326,0.23453665660004747,False
327,0.013085638875462288,False
328,0.04078981785410217,False
329,0.5821353573125736,True
330,0.33437519910521263,False
331,0.24831068693402367,False
332,0.020965575440583296,False
333,0.9286237629824761,True
334,0.8722701862218614,True
335,0.02593476392929461,False
336,0.01780453894332476,False
337,0.5425528203773207,True
338,0.12057451307242267,False
339,0.016277362850365847,False
340,0.67070814146682,True
341,0.6497648099414871,True
342,0.8014570157758153,True
343,0.20956928074492293,False
344,0.020965575440583296,False
345,0.9600217727494559,True
346,0.3551853369508954,False
347,0.016277362850365847,False
348,0.8398471951613309,True
349,0.06573122403199258,False
350,0.20605240066893854,False
351,0.7453727019808906,True
352,0.9383173498953215,True
353,0.026735239457571516,False
354,0.041275591418007206,False
355,0.8317332693491386,True
356,0.9726443841797676,True
357,0.01299697411442855,False
358,0.40211410501254613,False
359,0.8219690488138777,True
360,0.5295257325030808,True
361,0.8164056723363702,True
362,0.24062137020943444,False
363,0.6305835125094078,True
364,0.0399452097331108,False
365,0.4053883252859327,False
366,0.855742229554223,True
367,0.014220826508643095,False
368,0.03154581670794414,False
369,0.15766695046164483,False
370,0.024167737437297828,False
371,0.016277362850365847,False
372,0.02593476392929461,False
373,0.3153281785783692,False
374,0.5124536425550069,True
375,0.01894566931287873,False
376,0.9726443841797676,True
377,0.014543884574105327,False
378,0.22066788084405242,False
379,0.019389637255537197,False
380,0.12307483063440042,False
381,0.9687283307270195,True
382,0.8253711540848803,True
383,0.1757453089824936,False
384,0.014543884574105327,False
385,0.14728594536393932,False
386,0.20956928074492293,False
387,0.7781737537420202,True
388,0.6397947654497151,True
389,0.07224910735133062,False
390,0.020965575440583296,False
391,0.1053532543217123,False
392,0.8679553826736158,True
393,0.019506065286496378,False
394,0.11582360017096026,False
395,0.026735239457571516,False
396,0.3882229079391088,False
397,0.7366732633348115,True
398,0.8405818806951543,True
399,0.14728594536393932,False
400,0.02593476392929461,False
401,0.013292604519389588,False
402,0.3133327126672523,False
403,0.5898510978007669,True
404,0.020152225204059813,False
405,0.1457771987919115,False
406,0.26671159123233756,False
407,0.02741013930369835,False
408,0.03686712736989441,False
409,0.8317332693491386,True
410,0.10397108633950018,False
411,0.030955310922544783,False
412,0.1027108170251498,False
413,0.01299697411442855,False
414,0.016277362850365847,False
415,0.06780275421472176,False
416,0.14730326360140095,False
417,0.6497648099414871,True
418,0.6741938061709218,True
419,0.014543884574105327,False
420,0.5081127967875241,True
421,0.9688847928257565,True
422,0.024638799945321206,False
423,0.021729919230280222,False
424,0.6773588459906575,True
425,0.9748657924558908,True
426,0.38496576354689493,False
427,0.0440307250944916,False
428,0.02998044290137957,False
429,0.6317887541095233,True
430,0.014317719220874886,False
431,0.1589396903226038,False
432,0.01647522956539563,False
433,0.4034997604951935,False
434,0.8253711540848803,True
435,0.9467710655749753,True
436,0.020965575440583296,False
437,0.6869033100856715,True
438,0.9726443841797676,True
439,0.9162379858552736,True
440,0.4731319880179252,False
441,0.3724643989125247,False
442,0.03154581670794414,False
443,0.8014570157758153,True
444,0.10447028441688627,False
445,0.958539553244712,True
446,0.01299697411442855,False
447,0.9726443841797676,True
448,0.19502215130483594,False
449,0.9738891811315827,True
450,0.20905958030766708,False
451,0.02599482892554259,False
452,0.6606769789500497,True
453,0.9102268623650809,True
454,0.8405818806951543,True
455,0.8253711540848803,True
456,0.9581360096675139,True
457,0.3551853369508954,False
458,0.016277362850365847,False
459,0.21131744267089228,False
460,0.5772642392111674,True
461,0.17657806225361924,False
462,0.3182719163563886,False
463,0.9796607843918366,True
464,0.016277362850365847,False
465,0.22066788084405242,False
466,0.9052923892784932,True
467,0.14071770721026255,False
468,0.8253711540848803,True
469,0.024167737437297828,False
470,0.4344758264727505,False
471,0.7515460802108757,True
472,0.4832218453851502,False
473,0.014220826508643095,False
474,0.9140159474169293,True
475,0.6317887541095233,True
476,0.9695899360101767,True
477,0.01299697411442855,False
478,0.43782059221012115,False
479,0.976751564776033,True
480,0.3088454816451462,False
481,0.013221383316328172,False
482,0.7439095175017817,True
483,0.0518164147975232,False
484,0.24206337611283812,False
485,0.9770933434964487,True
486,0.7324187316512077,True
487,0.31257543549525246,False
488,0.029195837745802356,False
489,0.020965575440583296,False
490,0.4034997604951935,False
491,0.017563706087159476,False
492,0.7013459601073638,True
493,0.724355917254032,True
494,0.4406555103051545,False
495,0.10663555112649682,False
496,0.06124207331500651,False
497,0.14177890533151039,False
498,0.032185399384795255,False
499,0.18817063233113457,False
500,0.017174738868232023,False
501,0.1989107427364282,False
502,0.3153281785783692,False
503,0.3847477169243589,False
504,0.9575520915396613,True
505,0.013292604519389588,False
506,0.017700852354280257,False
507,0.09875014642134984,False
508,0.8398868676990238,True
509,0.17858401910770047,False
510,0.20830848517048572,False
511,0.032185399384795255,False
512,0.01299697411442855,False
513,0.3847477169243589,False
514,0.852653837288775,True
515,0.10795111629079446,False
516,0.9796607843918366,True
517,0.3678034690269396,False
518,0.024435720392598975,False
519,0.958539553244712,True
520,0.024167737437297828,False
521,0.6509421125235366,True
522,0.020965575440583296,False
523,0.6741938061709218,True
524,0.09890488845908758,False
525,0.19025715984094455,False
526,0.8248758799955921,True
527,0.8021465358104295,True
528,0.7933168820336437,True
529,0.21646888428813718,False
530,0.5618740281130662,True
531,0.06573122403199258,False
532,0.034529206465105315,False
533,0.9772728965656138,True
534,0.8875795252226836,True
535,0.02593476392929461,False
536,0.4731319880179252,False
537,0.08434631916476265,False
538,0.7266721020909568,True
539,0.020965575440583296,False
540,0.01647522956539563,False
541,0.9372556653158912,True
542,0.06124207331500651,False
543,0.022219718178269277,False
544,0.9770338151064952,True
545,0.22020235426807983,False
546,0.8250203365307328,True
547,0.9772728965656138,True
548,0.3024724363153878,False
549,0.0682423368472621,False
550,0.976751564776033,True
551,0.9789819621255771,True
552,0.029789995446618124,False
553,0.10147035478167922,False
554,0.013292604519389588,False
555,0.09430870719220168,False
556,0.9720080222585723,True
557,0.01823686599911192,False
558,0.025763159644974398,False
559,0.11269182709548414,False
560,0.9459556298071551,True
561,0.014220826508643095,False
562,0.1833255415761652,False
563,0.21646888428813718,False
564,0.01894566931287873,False
565,0.1883844053741808,False
566,0.15013219538243416,False
567,0.01647522956539563,False
568,0.031507558949834875,False
569,0.020965575440583296,False
570,0.016277362850365847,False
571,0.5743681925866158,True
572,0.18817063233113457,False
573,0.9366596337960577,True
574,0.5821353573125736,True
575,0.020965575440583296,False
576,0.5111012832949419,True
577,0.06349795508756109,False
578,0.575003265984825,True
579,0.052484034089686514,False
580,0.5772642392111674,True
581,0.06573122403199258,False
582,0.9695899360101767,True
583,0.8321421924488631,True
584,0.09758758493368348,False
585,0.17062233334423446,False
586,0.43782059221012115,False
587,0.5411067064449602,True
588,0.030955310922544783,False
589,0.6372229772057861,True
590,0.8595355489245302,True
591,0.40211410501254613,False
592,0.583191272072891,True
593,0.021729919230280222,False
594,0.20605240066893854,False
595,0.02741013930369835,False
596,0.11598069218507437,False
597,0.8675529136434982,True
598,0.19502215130483594,False
599,0.013221383316328172,False
600,0.1857270245718972,False
601,0.958539553244712,True
602,0.17062233334423446,False
603,0.02741013930369835,False
604,0.021729919230280222,False
605,0.8235218833147652,True
606,0.9720522532367659,True
607,0.3602885344630026,False
608,0.529515234250952,True
609,0.01780453894332476,False
610,0.01299697411442855,False
611,0.9410498854280624,True
612,0.4406555103051545,False
613,0.18183975303281008,False
614,0.9563689276129188,True
615,0.8235218833147652,True
616,0.7781737537420202,True
617,0.3602982469543996,False
618,0.3133327126672523,False
619,0.02881279941201205,False
620,0.958539553244712,True
621,0.021604336410559956,False
622,0.9279212573511715,True
623,0.016277362850365847,False
624,0.017563706087159476,False
625,0.4956274668653216,False
626,0.0518164147975232,False
627,0.06349795508756109,False
628,0.8374166521446886,True
629,0.36811499031654105,False
630,0.3182719163563886,False
631,0.4053883252859327,False
632,0.3133327126672523,False
633,0.01299697411442855,False
634,0.7489977744604738,True
635,0.01964993836482447,False
636,0.7513809283938205,True
637,0.36811499031654105,False
638,0.423163368834969,False
639,0.10873459645626099,False
640,0.7515460802108757,True
641,0.9752588334035762,True
642,0.9744803646926494,True
643,0.3678034690269396,False
644,0.15013219538243416,False
645,0.9353669398732868,True
646,0.9772728965656138,True
647,0.6509421125235366,True
648,0.09430870719220168,False
649,0.02593476392929461,False
650,0.08187143135267451,False
651,0.8334264436513864,True
652,0.9424578522135743,True
653,0.8219690488138777,True
654,0.09924553506635034,False
655,0.6337342389818862,True
656,0.26671159123233756,False
657,0.26671159123233756,False
658,0.9772728965656138,True
659,0.5410074148392009,True
660,0.01780453894332476,False
661,0.7266721020909568,True
662,0.02415303611348359,False
663,0.19318272303688994,False
664,0.25778104245573047,False
665,0.01549866724013042,False
666,0.9498465904655545,True
667,0.10319223189976877,False
668,0.9748657924558908,True
669,0.9383173498953215,True
670,0.33620845946586475,False
671,0.423163368834969,False
672,0.01299697411442855,False
673,0.016277362850365847,False
674,0.11269182709548414,False
675,0.24423647193639453,False
676,0.8250203365307328,True
677,0.029195837745802356,False
678,0.1937073904516155,False
679,0.10397108633950018,False
680,0.01299697411442855,False
681,0.7910779061588114,True
682,0.8405818806951543,True
683,0.39487622618990853,False
684,0.9749746166209059,True
685,0.9144219702993484,True
686,0.6372229772057861,True
687,0.02741013930369835,False
688,0.01299697411442855,False
689,0.21131744267089228,False
690,0.0440307250944916,False
691,0.024638799945321206,False
692,0.6869033100856715,True
693,0.014543884574105327,False
694,0.020965575440583296,False
695,0.3678034690269396,False
696,0.025423977333901168,False
697,0.9766181382147168,True
698,0.581649852139325,True
699,0.015154727080079996,False
700,0.8253711540848803,True
701,0.01299697411442855,False
702,0.016277362850365847,False
703,0.40211410501254613,False
704,0.9294871685046344,True
705,0.1871066598736231,False
706,0.6311702703959786,True
707,0.014543884574105327,False
708,0.06486679191212283,False
709,0.01970708235289872,False
710,0.05300652842483625,False
711,0.18817063233113457,False
712,0.3209692495976335,False
713,0.01299697411442855,False
714,0.10147035478167922,False
715,0.6869033100856715,True
716,0.01970708235289872,False
717,0.9735410844124007,True
718,0.5111012832949419,True
719,0.01299697411442855,False
720,0.8072637309282737,True
721,0.26671159123233756,False
722,0.9752588334035762,True
723,0.9766181382147168,True
724,0.2976846537545994,False
725,0.024225358167516923,False
726,0.2518046444844491,False
727,0.020965575440583296,False
728,0.01299697411442855,False
729,0.0549155973147235,False
730,0.18817063233113457,False
731,0.01299697411442855,False
732,0.940687528848291,True
733,0.37564888104582694,False
734,0.04078981785410217,False
735,0.1883844053741808,False
736,0.7515460802108757,True
737,0.01970708235289872,False
738,0.04078981785410217,False
739,0.041931090814853036,False
740,0.6491688379391078,True
741,0.798632922597822,True
742,0.06124207331500651,False
743,0.017563706087159476,False
744,0.01780453894332476,False
745,0.021486625177958574,False
746,0.014466057357755765,False
747,0.024167737437297828,False
748,0.020965575440583296,False
749,0.9752588334035762,True
750,0.9383173498953215,True
751,0.11299475095511423,False
752,0.6606769789500497,True
753,0.22066788084405242,False
754,0.03154581670794414,False
755,0.4851171695932464,False
756,0.25457879896699104,False
757,0.026735239457571516,False
758,0.9766181382147168,True
759,0.5699552781347035,True
760,0.21646888428813718,False
761,0.020965575440583296,False
762,0.5772642392111674,True
763,0.8565287735637147,True
764,0.10080703710056273,False
765,0.01970708235289872,False
766,0.09875014642134984,False
767,0.36811499031654105,False
768,0.9695899360101767,True
769,0.018020629850449856,False
770,0.12649620544644544,False
771,0.47982627042197507,False
772,0.25457879896699104,False
773,0.576953370994156,True
774,0.9695899360101767,True
775,0.8253711540848803,True
776,0.8325877452340633,True
777,0.3759806155802762,False
778,0.9377029908155037,True
779,0.5953875645093055,True
780,0.38496576354689493,False
781,0.020965575440583296,False
782,0.0549155973147235,False
783,0.11598069218507437,False
784,0.852653837288775,True
785,0.10996016964242457,False
786,0.5510969377017614,True
787,0.9688847928257565,True
788,0.06573122403199258,False
789,0.021486625177958574,False
790,0.3678034690269396,False
791,0.9741435212274189,True
792,0.18553509300210028,False
793,0.8679321760038017,True
794,0.3153281785783692,False
795,0.1799762870509956,False
796,0.6372229772057861,True
797,0.4406555103051545,False
798,0.8398471951613309,True
799,0.024225358167516923,False
800,0.0212025198368038,False
801,0.977371540552111,True
802,0.9770338151064952,True
803,0.02537641309315164,False
804,0.7887285703798087,True
805,0.40211410501254613,False
806,0.25241110720962,False
807,0.03154581670794414,False
808,0.01299697411442855,False
809,0.8334264436513864,True
810,0.6109863895608777,True
811,0.8014570157758153,True
812,0.8253711540848803,True
813,0.01299697411442855,False
814,0.3724643989125247,False
815,0.01299697411442855,False
816,0.026735239457571516,False
817,0.7923265480634745,True
818,0.7509942716903188,True
819,0.09430870719220168,False
820,0.263600685715175,False
821,0.43441133595606163,False
822,0.1883844053741808,False
823,0.7199726848466297,True
824,0.9279212573511715,True
825,0.4189349489995237,False
826,0.9719975169463956,True
827,0.032185399384795255,False
828,0.08005300195976679,False
829,0.3133327126672523,False
830,0.8250203365307328,True
831,0.5898510978007669,True
832,0.01780453894332476,False
833,0.04078981785410217,False
834,0.4034997604951935,False
835,0.8439980557314616,True
836,0.9383173498953215,True
837,0.976751564776033,True
838,0.014220826508643095,False
839,0.021604336410559956,False
840,0.015491907200915424,False
841,0.8875795252226836,True
842,0.5425528203773207,True
843,0.08187143135267451,False
844,0.4957386628735031,False
845,0.4344758264727505,False
846,0.9726443841797676,True
847,0.06124207331500651,False
848,0.016946659724531674,False
849,0.06269394868312417,False
850,0.4731319880179252,False
851,0.020965575440583296,False
852,0.8235218833147652,True
853,0.979291646617595,True
854,0.9770933434964487,True
855,0.21646888428813718,False
856,0.016277362850365847,False
857,0.016056849616789475,False
858,0.9158397860240581,True
859,0.2518046444844491,False
860,0.6817125282594247,True
861,0.20905958030766708,False
862,0.042337375293383855,False
863,0.09875014642134984,False
864,0.023584543388898194,False
865,0.016277362850365847,False
866,0.01299697411442855,False
867,0.41419870234369527,False
868,0.5854400907344727,True
869,0.5111012832949419,True
870,0.026735239457571516,False
871,0.020965575440583296,False
872,0.25241110720962,False
873,0.4406555103051545,False
874,0.6369963815033548,True
875,0.013292604519389588,False
876,0.6109863895608777,True
877,0.062181097910562734,False
878,0.5953875645093055,True
879,0.9294871685046344,True
880,0.8373834101909904,True
881,0.1589396903226038,False
882,0.780935035821595,True
883,0.02575645208248702,False
884,0.24831068693402367,False
885,0.7853419690584909,True
886,0.9716249362506126,True
887,0.01299697411442855,False
888,0.06780275421472176,False
889,0.958539553244712,True
890,0.10686023040157507,False
891,0.10996016964242457,False
892,0.5295257325030808,True
893,0.01935895493645725,False
894,0.67070814146682,True
895,0.6335770056981886,True
896,0.013292604519389588,False
897,0.3024724363153878,False
898,0.19731336535982363,False
899,0.01647522956539563,False
900,0.01299697411442855,False
901,0.3678034690269396,False
902,0.01299697411442855,False
903,0.5816601061453545,True
904,0.26671159123233756,False
905,0.15013219538243416,False
906,0.014466057357755765,False
907,0.5294156290356515,True
908,0.021486625177958574,False
909,0.0212025198368038,False
910,0.8301478521630328,True
911,0.023813735741275543,False
912,0.9762084093644599,True
913,0.17062233334423446,False
914,0.016277362850365847,False
915,0.10733264294386727,False
916,0.4957386628735031,False
917,0.9144219702993484,True
918,0.10447355163531741,False
919,0.8174367781550187,True
920,0.939099865759219,True
921,0.061273040001195614,False
922,0.017563706087159476,False
923,0.02881279941201205,False
924,0.958539553244712,True
925,0.67070814146682,True
926,0.013221383316328172,False
927,0.01970708235289872,False
928,0.17493806506973825,False
929,0.6497648099414871,True
930,0.020965575440583296,False
931,0.14728594536393932,False
932,0.4772068668119901,False
933,0.798632922597822,True
934,0.03154581670794414,False
935,0.5712238231436428,True
936,0.9726443841797676,True
937,0.02741013930369835,False
938,0.01299697411442855,False
939,0.020965575440583296,False
940,0.940687528848291,True
941,0.020965575440583296,False
942,0.8248758799955921,True
943,0.38425272942568345,False
944,0.6718505979035316,True
945,0.01964993836482447,False
946,0.8305648004186194,True
947,0.22020235426807983,False
948,0.32599572144853245,False
949,0.014794602784341915,False
950,0.8565287735637147,True
951,0.3133327126672523,False
952,0.01894566931287873,False
953,0.40211410501254613,False
954,0.041931090814853036,False
955,0.8679553826736158,True
956,0.4907414620453148,False
957,0.20905958030766708,False
958,0.09875014642134984,False
959,0.8679321760038017,True
960,0.021729919230280222,False
961,0.9741435212274189,True
962,0.013292604519389588,False
963,0.8398868676990238,True
964,0.6305835125094078,True
965,0.6311702703959786,True
966,0.09430870719220168,False
967,0.2443127196713601,False
968,0.020965575440583296,False
969,0.8439980557314616,True
970,0.09758758493368348,False
971,0.4907414620453148,False
972,0.26671159123233756,False
973,0.3162664268348522,False
974,0.021729919230280222,False
975,0.622726180016533,True
976,0.1937073904516155,False
977,0.12307483063440042,False
978,0.9575520915396613,True
979,0.6509421125235366,True
980,0.214481069769511,False
981,0.1989107427364282,False
982,0.30943463722496856,False
983,0.01967927695265368,False
984,0.02741013930369835,False
985,0.8358285542431438,True
986,0.12649620544644544,False
987,0.6317887541095233,True
988,0.3551853369508954,False
989,0.7625047352384914,True
990,0.020152225204059813,False
991,0.9396720896283021,True
992,0.020965575440583296,False
993,0.3898857036611052,False
994,0.02599482892554259,False
995,0.8650513086858352,True
996,0.9393635312210682,True
997,0.020965575440583296,False
998,0.1457771987919115,False
999,0.8405818806951543,True
1000,0.15437561624792903,False
